"Date","irs_usd_rate_10y_mid:internal","cdx-na-ig_market_spread_5y_otr:internal","irs_usd_spread_5y_1n:internal","swaption_usd_3m5y_atm_payer_vol_bp_daily_mid:jpmorgan","swaption_usd_2y10y_atm_payer_vol_bp_daily_mid:jpmorgan"
"1987-07-22 15:00:00",9.55,NA,NA,NA,NA
"1987-07-23 15:00:00",9.57,NA,NA,NA,NA
"1987-07-24 15:00:00",9.6,NA,NA,NA,NA
"1987-07-27 15:00:00",9.62,NA,NA,NA,NA
"1987-07-28 15:00:00",9.64,NA,NA,NA,NA
"1987-07-29 15:00:00",9.63,NA,NA,NA,NA
"1987-07-30 15:00:00",9.64,NA,NA,NA,NA
"1987-07-31 15:00:00",9.69,NA,NA,NA,NA
"1987-08-03 15:00:00",9.83,NA,NA,NA,NA
"1987-08-04 15:00:00",9.84,NA,NA,NA,NA
"1987-08-05 15:00:00",9.74,NA,NA,NA,NA
"1987-08-06 15:00:00",9.76,NA,NA,NA,NA
"1987-08-07 15:00:00",9.73,NA,NA,NA,NA
"1987-08-10 15:00:00",9.76,NA,NA,NA,NA
"1987-08-11 15:00:00",9.75,NA,NA,NA,NA
"1987-08-12 15:00:00",9.75,NA,NA,NA,NA
"1987-08-13 15:00:00",9.64,NA,NA,NA,NA
"1987-08-14 15:00:00",9.59,NA,NA,NA,NA
"1987-08-17 15:00:00",9.57,NA,NA,NA,NA
"1987-08-18 15:00:00",9.74,NA,NA,NA,NA
"1987-08-19 15:00:00",9.78,NA,NA,NA,NA
"1987-08-20 15:00:00",9.74,NA,NA,NA,NA
"1987-08-21 15:00:00",9.77,NA,NA,NA,NA
"1987-08-24 15:00:00",9.78,NA,NA,NA,NA
"1987-08-25 15:00:00",9.73,NA,NA,NA,NA
"1987-08-26 15:00:00",9.79,NA,NA,NA,NA
"1987-08-27 15:00:00",9.92,NA,NA,NA,NA
"1987-08-28 15:00:00",10.02,NA,NA,NA,NA
"1987-08-31 15:00:00",10,NA,NA,NA,NA
"1987-09-01 15:00:00",10.05,NA,NA,NA,NA
"1987-09-02 15:00:00",10.26,NA,NA,NA,NA
"1987-09-03 15:00:00",10.27,NA,NA,NA,NA
"1987-09-04 15:00:00",10.29,NA,NA,NA,NA
"1987-09-07 15:00:00",10.29,NA,NA,NA,NA
"1987-09-08 15:00:00",10.49,NA,NA,NA,NA
"1987-09-09 15:00:00",10.47,NA,NA,NA,NA
"1987-09-10 15:00:00",10.41,NA,NA,NA,NA
"1987-09-11 15:00:00",10.32,NA,NA,NA,NA
"1987-09-14 15:00:00",10.32,NA,NA,NA,NA
"1987-09-15 15:00:00",10.43,NA,NA,NA,NA
"1987-09-16 15:00:00",10.51,NA,NA,NA,NA
"1987-09-17 15:00:00",10.47,NA,NA,NA,NA
"1987-09-18 15:00:00",10.35,NA,NA,NA,NA
"1987-09-21 15:00:00",10.42,NA,NA,NA,NA
"1987-09-22 15:00:00",10.34,NA,NA,NA,NA
"1987-09-23 15:00:00",10.37,NA,NA,NA,NA
"1987-09-24 15:00:00",10.48,NA,NA,NA,NA
"1987-09-25 15:00:00",10.5,NA,NA,NA,NA
"1987-09-28 15:00:00",10.49,NA,NA,NA,NA
"1987-09-29 15:00:00",10.61,NA,NA,NA,NA
"1987-09-30 15:00:00",10.6,NA,NA,NA,NA
"1987-10-01 15:00:00",10.63,NA,NA,NA,NA
"1987-10-02 15:00:00",10.57,NA,NA,NA,NA
"1987-10-05 15:00:00",10.66,NA,NA,NA,NA
"1987-10-06 15:00:00",10.68,NA,NA,NA,NA
"1987-10-07 15:00:00",10.68,NA,NA,NA,NA
"1987-10-08 15:00:00",10.8,NA,NA,NA,NA
"1987-10-09 15:00:00",10.87,NA,NA,NA,NA
"1987-10-12 15:00:00",10.87,NA,NA,NA,NA
"1987-10-13 15:00:00",10.82,NA,NA,NA,NA
"1987-10-14 15:00:00",11.05,NA,NA,NA,NA
"1987-10-15 15:00:00",11.06,NA,NA,NA,NA
"1987-10-16 15:00:00",11.11,NA,NA,NA,NA
"1987-10-19 15:00:00",11.03,NA,NA,NA,NA
"1987-10-20 15:00:00",10.38,NA,NA,NA,NA
"1987-10-21 15:00:00",10.24,NA,NA,NA,NA
"1987-10-22 15:00:00",10.02,NA,NA,NA,NA
"1987-10-23 15:00:00",10.07,NA,NA,NA,NA
"1987-10-26 15:00:00",9.98,NA,NA,NA,NA
"1987-10-27 15:00:00",10.07,NA,NA,NA,NA
"1987-10-28 15:00:00",10.19,NA,NA,NA,NA
"1987-10-29 15:00:00",10.08,NA,NA,NA,NA
"1987-10-30 15:00:00",10.03,NA,NA,NA,NA
"1987-11-02 15:00:00",10.15,NA,NA,NA,NA
"1987-11-03 15:00:00",10.06,NA,NA,NA,NA
"1987-11-04 15:00:00",10.06,NA,NA,NA,NA
"1987-11-05 15:00:00",9.84,NA,NA,NA,NA
"1987-11-06 15:00:00",9.88,NA,NA,NA,NA
"1987-11-09 15:00:00",9.84,NA,NA,NA,NA
"1987-11-10 15:00:00",9.87,NA,NA,NA,NA
"1987-11-11 15:00:00",9.87,NA,NA,NA,NA
"1987-11-12 15:00:00",9.87,NA,NA,NA,NA
"1987-11-13 15:00:00",9.87,NA,NA,NA,NA
"1987-11-16 15:00:00",9.85,NA,NA,NA,NA
"1987-11-17 15:00:00",9.9,NA,NA,NA,NA
"1987-11-18 15:00:00",9.88,NA,NA,NA,NA
"1987-11-19 15:00:00",9.87,NA,NA,NA,NA
"1987-11-20 15:00:00",9.81,NA,NA,NA,NA
"1987-11-23 15:00:00",9.82,NA,NA,NA,NA
"1987-11-24 15:00:00",9.92,NA,NA,NA,NA
"1987-11-25 15:00:00",10,NA,NA,NA,NA
"1987-11-26 15:00:00",10,NA,NA,NA,NA
"1987-11-27 15:00:00",10.13,NA,NA,NA,NA
"1987-11-30 15:00:00",10.01,NA,NA,NA,NA
"1987-12-01 15:00:00",10.03,NA,NA,NA,NA
"1987-12-02 15:00:00",10.03,NA,NA,NA,NA
"1987-12-03 15:00:00",9.95,NA,NA,NA,NA
"1987-12-04 15:00:00",9.95,NA,NA,NA,NA
"1987-12-07 15:00:00",10.07,NA,NA,NA,NA
"1987-12-08 15:00:00",10.09,NA,NA,NA,NA
"1987-12-09 15:00:00",10.05,NA,NA,NA,NA
"1987-12-10 15:00:00",10.23,NA,NA,NA,NA
"1987-12-11 15:00:00",10.27,NA,NA,NA,NA
"1987-12-14 15:00:00",10.22,NA,NA,NA,NA
"1987-12-15 15:00:00",10.08,NA,NA,NA,NA
"1987-12-16 15:00:00",9.99,NA,NA,NA,NA
"1987-12-17 15:00:00",10.02,NA,NA,NA,NA
"1987-12-18 15:00:00",9.88,NA,NA,NA,NA
"1987-12-21 15:00:00",9.89,NA,NA,NA,NA
"1987-12-22 15:00:00",9.94,NA,NA,NA,NA
"1987-12-23 15:00:00",9.83,NA,NA,NA,NA
"1987-12-24 15:00:00",9.81,NA,NA,NA,NA
"1987-12-25 15:00:00",9.81,NA,NA,NA,NA
"1987-12-28 15:00:00",9.92,NA,NA,NA,NA
"1987-12-29 15:00:00",9.84,NA,NA,NA,NA
"1987-12-30 15:00:00",9.77,NA,NA,NA,NA
"1987-12-31 15:00:00",9.81,NA,NA,NA,NA
"1988-01-01 15:00:00",9.81,NA,NA,NA,NA
"1988-01-04 15:00:00",9.82,NA,NA,NA,NA
"1988-01-05 15:00:00",9.75,NA,NA,NA,NA
"1988-01-06 15:00:00",9.81,NA,NA,NA,NA
"1988-01-07 15:00:00",9.81,NA,NA,NA,NA
"1988-01-08 15:00:00",9.95,NA,NA,NA,NA
"1988-01-11 15:00:00",9.91,NA,NA,NA,NA
"1988-01-12 15:00:00",9.91,NA,NA,NA,NA
"1988-01-13 15:00:00",9.85,NA,NA,NA,NA
"1988-01-14 15:00:00",9.84,NA,NA,NA,NA
"1988-01-15 15:00:00",9.57,NA,NA,NA,NA
"1988-01-18 15:00:00",9.57,NA,NA,NA,NA
"1988-01-19 15:00:00",9.62,NA,NA,NA,NA
"1988-01-20 15:00:00",9.55,NA,NA,NA,NA
"1988-01-21 15:00:00",9.47,NA,NA,NA,NA
"1988-01-22 15:00:00",9.43,NA,NA,NA,NA
"1988-01-25 15:00:00",9.4,NA,NA,NA,NA
"1988-01-26 15:00:00",9.46,NA,NA,NA,NA
"1988-01-27 15:00:00",9.46,NA,NA,NA,NA
"1988-01-28 15:00:00",9.26,NA,NA,NA,NA
"1988-01-29 15:00:00",9.18,NA,NA,NA,NA
"1988-02-01 15:00:00",9.19,NA,NA,NA,NA
"1988-02-02 15:00:00",9.11,NA,NA,NA,NA
"1988-02-03 15:00:00",9.14,NA,NA,NA,NA
"1988-02-04 15:00:00",9.17,NA,NA,NA,NA
"1988-02-05 15:00:00",9.06,NA,NA,NA,NA
"1988-02-08 15:00:00",9.14,NA,NA,NA,NA
"1988-02-09 15:00:00",9.1,NA,NA,NA,NA
"1988-02-10 15:00:00",9.06,NA,NA,NA,NA
"1988-02-11 15:00:00",9.11,NA,NA,NA,NA
"1988-02-12 15:00:00",9.25,NA,NA,NA,NA
"1988-02-15 15:00:00",9.25,NA,NA,NA,NA
"1988-02-16 15:00:00",9.27,NA,NA,NA,NA
"1988-02-17 15:00:00",9.27,NA,NA,NA,NA
"1988-02-18 15:00:00",9.23,NA,NA,NA,NA
"1988-02-19 15:00:00",9.21,NA,NA,NA,NA
"1988-02-22 15:00:00",9.19,NA,NA,NA,NA
"1988-02-23 15:00:00",9.12,NA,NA,NA,NA
"1988-02-24 15:00:00",9.13,NA,NA,NA,NA
"1988-02-25 15:00:00",9.18,NA,NA,NA,NA
"1988-02-26 15:00:00",9.12,NA,NA,NA,NA
"1988-02-29 15:00:00",9.1,NA,NA,NA,NA
"1988-03-01 15:00:00",9.08,NA,NA,NA,NA
"1988-03-02 15:00:00",9.06,NA,NA,NA,NA
"1988-03-03 15:00:00",9.04,NA,NA,NA,NA
"1988-03-04 15:00:00",9.19,NA,NA,NA,NA
"1988-03-07 15:00:00",9.21,NA,NA,NA,NA
"1988-03-08 15:00:00",9.23,NA,NA,NA,NA
"1988-03-09 15:00:00",9.22,NA,NA,NA,NA
"1988-03-10 15:00:00",9.25,NA,NA,NA,NA
"1988-03-11 15:00:00",9.19,NA,NA,NA,NA
"1988-03-14 15:00:00",9.18,NA,NA,NA,NA
"1988-03-15 15:00:00",9.19,NA,NA,NA,NA
"1988-03-16 15:00:00",9.27,NA,NA,NA,NA
"1988-03-17 15:00:00",9.19,NA,NA,NA,NA
"1988-03-18 15:00:00",9.31,NA,NA,NA,NA
"1988-03-21 15:00:00",9.37,NA,NA,NA,NA
"1988-03-22 15:00:00",9.36,NA,NA,NA,NA
"1988-03-23 15:00:00",9.37,NA,NA,NA,NA
"1988-03-24 15:00:00",9.41,NA,NA,NA,NA
"1988-03-25 15:00:00",9.38,NA,NA,NA,NA
"1988-03-28 15:00:00",9.49,NA,NA,NA,NA
"1988-03-29 15:00:00",9.47,NA,NA,NA,NA
"1988-03-30 15:00:00",9.48,NA,NA,NA,NA
"1988-03-31 15:00:00",9.48,NA,NA,NA,NA
"1988-04-01 15:00:00",9.48,NA,NA,NA,NA
"1988-04-04 15:00:00",9.59,NA,NA,NA,NA
"1988-04-05 15:00:00",9.58,NA,NA,NA,NA
"1988-04-06 15:00:00",9.52,NA,NA,NA,NA
"1988-04-07 15:00:00",9.51,NA,NA,NA,NA
"1988-04-08 15:00:00",9.43,NA,NA,NA,NA
"1988-04-11 15:00:00",9.5,NA,NA,NA,NA
"1988-04-12 15:00:00",9.47,NA,NA,NA,NA
"1988-04-13 15:00:00",9.46,NA,NA,NA,NA
"1988-04-14 15:00:00",9.57,NA,NA,NA,NA
"1988-04-15 15:00:00",9.64,NA,NA,NA,NA
"1988-04-18 15:00:00",9.7,NA,NA,NA,NA
"1988-04-19 15:00:00",9.71,NA,NA,NA,NA
"1988-04-20 15:00:00",9.71,NA,NA,NA,NA
"1988-04-21 15:00:00",9.71,NA,NA,NA,NA
"1988-04-22 15:00:00",9.67,NA,NA,NA,NA
"1988-04-25 15:00:00",9.67,NA,NA,NA,NA
"1988-04-26 15:00:00",9.69,NA,NA,NA,NA
"1988-04-27 15:00:00",9.69,NA,NA,NA,NA
"1988-04-28 15:00:00",9.76,NA,NA,NA,NA
"1988-04-29 15:00:00",9.76,NA,NA,NA,NA
"1988-05-02 15:00:00",9.83,NA,NA,NA,NA
"1988-05-03 15:00:00",9.77,NA,NA,NA,NA
"1988-05-04 15:00:00",9.79,NA,NA,NA,NA
"1988-05-05 15:00:00",9.79,NA,NA,NA,NA
"1988-05-06 15:00:00",9.89,NA,NA,NA,NA
"1988-05-09 15:00:00",9.91,NA,NA,NA,NA
"1988-05-10 15:00:00",9.95,NA,NA,NA,NA
"1988-05-11 15:00:00",9.93,NA,NA,NA,NA
"1988-05-12 15:00:00",9.91,NA,NA,NA,NA
"1988-05-13 15:00:00",9.87,NA,NA,NA,NA
"1988-05-16 15:00:00",9.87,NA,NA,NA,NA
"1988-05-17 15:00:00",9.98,NA,NA,NA,NA
"1988-05-18 15:00:00",10.04,NA,NA,NA,NA
"1988-05-19 15:00:00",10.02,NA,NA,NA,NA
"1988-05-20 15:00:00",10.05,NA,NA,NA,NA
"1988-05-23 15:00:00",10.05,NA,NA,NA,NA
"1988-05-24 15:00:00",10.03,NA,NA,NA,NA
"1988-05-25 15:00:00",10,NA,NA,NA,NA
"1988-05-26 15:00:00",10.01,NA,NA,NA,NA
"1988-05-27 15:00:00",10.02,NA,NA,NA,NA
"1988-05-30 15:00:00",10.02,NA,NA,NA,NA
"1988-05-31 15:00:00",9.97,NA,NA,NA,NA
"1988-06-01 15:00:00",9.8,NA,NA,NA,NA
"1988-06-02 15:00:00",9.85,NA,NA,NA,NA
"1988-06-03 15:00:00",9.76,NA,NA,NA,NA
"1988-06-06 15:00:00",9.76,NA,NA,NA,NA
"1988-06-07 15:00:00",9.8,NA,NA,NA,NA
"1988-06-08 15:00:00",9.7,NA,NA,NA,NA
"1988-06-09 15:00:00",9.75,NA,NA,NA,NA
"1988-06-10 15:00:00",9.7,NA,NA,NA,NA
"1988-06-13 15:00:00",9.7,NA,NA,NA,NA
"1988-06-14 15:00:00",9.48,NA,NA,NA,NA
"1988-06-15 15:00:00",9.51,NA,NA,NA,NA
"1988-06-16 15:00:00",9.71,NA,NA,NA,NA
"1988-06-17 15:00:00",9.83,NA,NA,NA,NA
"1988-06-20 15:00:00",9.82,NA,NA,NA,NA
"1988-06-21 15:00:00",9.83,NA,NA,NA,NA
"1988-06-22 15:00:00",9.69,NA,NA,NA,NA
"1988-06-23 15:00:00",9.67,NA,NA,NA,NA
"1988-06-24 15:00:00",9.64,NA,NA,NA,NA
"1988-06-27 15:00:00",9.72,NA,NA,NA,NA
"1988-06-28 15:00:00",9.65,NA,NA,NA,NA
"1988-06-29 15:00:00",9.66,NA,NA,NA,NA
"1988-06-30 15:00:00",9.6,NA,NA,NA,NA
"1988-07-01 15:00:00",9.55,NA,NA,NA,NA
"1988-07-04 15:00:00",9.55,NA,NA,NA,NA
"1988-07-05 15:00:00",9.61,NA,NA,NA,NA
"1988-07-06 15:00:00",9.69,NA,NA,NA,NA
"1988-07-07 15:00:00",9.74,NA,NA,NA,NA
"1988-07-08 15:00:00",9.83,NA,NA,NA,NA
"1988-07-11 15:00:00",9.81,NA,NA,NA,NA
"1988-07-12 15:00:00",9.87,NA,NA,NA,NA
"1988-07-13 15:00:00",9.87,NA,NA,NA,NA
"1988-07-14 15:00:00",9.91,NA,NA,NA,NA
"1988-07-15 15:00:00",9.86,NA,NA,NA,NA
"1988-07-18 15:00:00",9.93,NA,NA,NA,NA
"1988-07-19 15:00:00",9.88,NA,NA,NA,NA
"1988-07-20 15:00:00",9.9,NA,NA,NA,NA
"1988-07-21 15:00:00",9.94,NA,NA,NA,NA
"1988-07-22 15:00:00",9.88,NA,NA,NA,NA
"1988-07-25 15:00:00",9.85,NA,NA,NA,NA
"1988-07-26 15:00:00",9.86,NA,NA,NA,NA
"1988-07-27 15:00:00",9.91,NA,NA,NA,NA
"1988-07-28 15:00:00",9.94,NA,NA,NA,NA
"1988-07-29 15:00:00",9.9,NA,NA,NA,NA
"1988-08-01 15:00:00",9.85,NA,NA,NA,NA
"1988-08-02 15:00:00",9.78,NA,NA,NA,NA
"1988-08-03 15:00:00",9.83,NA,NA,NA,NA
"1988-08-04 15:00:00",9.78,NA,NA,NA,NA
"1988-08-05 15:00:00",9.91,NA,NA,NA,NA
"1988-08-08 15:00:00",9.91,NA,NA,NA,NA
"1988-08-09 15:00:00",9.99,NA,NA,NA,NA
"1988-08-10 15:00:00",10.09,NA,NA,NA,NA
"1988-08-11 15:00:00",10.13,NA,NA,NA,NA
"1988-08-12 15:00:00",10.15,NA,NA,NA,NA
"1988-08-15 15:00:00",10.16,NA,NA,NA,NA
"1988-08-16 15:00:00",10.15,NA,NA,NA,NA
"1988-08-17 15:00:00",10.17,NA,NA,NA,NA
"1988-08-18 15:00:00",10.14,NA,NA,NA,NA
"1988-08-19 15:00:00",10.12,NA,NA,NA,NA
"1988-08-22 15:00:00",10.16,NA,NA,NA,NA
"1988-08-23 15:00:00",10.12,NA,NA,NA,NA
"1988-08-24 15:00:00",10.14,NA,NA,NA,NA
"1988-08-25 15:00:00",10.2,NA,NA,NA,NA
"1988-08-26 15:00:00",10.17,NA,NA,NA,NA
"1988-08-29 15:00:00",10.09,NA,NA,NA,NA
"1988-08-30 15:00:00",10.07,NA,NA,NA,NA
"1988-08-31 15:00:00",10.04,NA,NA,NA,NA
"1988-09-01 15:00:00",10.05,NA,NA,NA,NA
"1988-09-02 15:00:00",9.8,NA,NA,NA,NA
"1988-09-05 15:00:00",9.8,NA,NA,NA,NA
"1988-09-06 15:00:00",9.79,NA,NA,NA,NA
"1988-09-07 15:00:00",9.78,NA,NA,NA,NA
"1988-09-08 15:00:00",9.78,NA,NA,NA,NA
"1988-09-09 15:00:00",9.72,NA,NA,NA,NA
"1988-09-12 15:00:00",9.76,NA,NA,NA,NA
"1988-09-13 15:00:00",9.72,NA,NA,NA,NA
"1988-09-14 15:00:00",9.66,NA,NA,NA,NA
"1988-09-15 15:00:00",9.71,NA,NA,NA,NA
"1988-09-16 15:00:00",9.72,NA,NA,NA,NA
"1988-09-19 15:00:00",9.75,NA,NA,NA,NA
"1988-09-20 15:00:00",9.75,NA,NA,NA,NA
"1988-09-21 15:00:00",9.72,NA,NA,NA,NA
"1988-09-22 15:00:00",9.73,NA,NA,NA,NA
"1988-09-23 15:00:00",9.77,NA,NA,NA,NA
"1988-09-26 15:00:00",9.79,NA,NA,NA,NA
"1988-09-27 15:00:00",9.82,NA,NA,NA,NA
"1988-09-28 15:00:00",9.84,NA,NA,NA,NA
"1988-09-29 15:00:00",9.75,NA,NA,NA,NA
"1988-09-30 15:00:00",9.64,NA,NA,NA,NA
"1988-10-03 15:00:00",9.61,NA,NA,NA,NA
"1988-10-04 15:00:00",9.64,NA,NA,NA,NA
"1988-10-05 15:00:00",9.64,NA,NA,NA,NA
"1988-10-06 15:00:00",9.63,NA,NA,NA,NA
"1988-10-07 15:00:00",9.46,NA,NA,NA,NA
"1988-10-10 15:00:00",9.46,NA,NA,NA,NA
"1988-10-11 15:00:00",9.52,NA,NA,NA,NA
"1988-10-12 15:00:00",9.61,NA,NA,NA,NA
"1988-10-13 15:00:00",9.61,NA,NA,NA,NA
"1988-10-14 15:00:00",9.57,NA,NA,NA,NA
"1988-10-17 15:00:00",9.56,NA,NA,NA,NA
"1988-10-18 15:00:00",9.55,NA,NA,NA,NA
"1988-10-19 15:00:00",9.59,NA,NA,NA,NA
"1988-10-20 15:00:00",9.56,NA,NA,NA,NA
"1988-10-21 15:00:00",9.59,NA,NA,NA,NA
"1988-10-24 15:00:00",9.6,NA,NA,NA,NA
"1988-10-25 15:00:00",9.6,NA,NA,NA,NA
"1988-10-26 15:00:00",9.54,NA,NA,NA,NA
"1988-10-27 15:00:00",9.47,NA,NA,NA,NA
"1988-10-28 15:00:00",9.44,NA,NA,NA,NA
"1988-10-31 15:00:00",9.4,NA,NA,NA,NA
"1988-11-01 15:00:00",9.44,NA,NA,NA,NA
"1988-11-02 15:00:00",9.46,NA,NA,NA,NA
"1988-11-03 15:00:00",9.44,NA,NA,NA,NA
"1988-11-04 15:00:00",9.6,NA,NA,NA,NA
"1988-11-07 15:00:00",9.66,NA,NA,NA,NA
"1988-11-08 15:00:00",9.66,NA,NA,NA,NA
"1988-11-09 15:00:00",9.66,NA,NA,NA,NA
"1988-11-10 15:00:00",9.65,NA,NA,NA,NA
"1988-11-11 15:00:00",9.65,NA,NA,NA,NA
"1988-11-14 15:00:00",9.65,NA,NA,NA,NA
"1988-11-15 15:00:00",9.66,NA,NA,NA,NA
"1988-11-16 15:00:00",9.73,NA,NA,NA,NA
"1988-11-17 15:00:00",9.79,NA,NA,NA,NA
"1988-11-18 15:00:00",9.79,NA,NA,NA,NA
"1988-11-21 15:00:00",9.78,NA,NA,NA,NA
"1988-11-22 15:00:00",9.83,NA,NA,NA,NA
"1988-11-23 15:00:00",9.81,NA,NA,NA,NA
"1988-11-24 15:00:00",9.81,NA,NA,NA,NA
"1988-11-25 15:00:00",9.89,NA,NA,NA,NA
"1988-11-28 15:00:00",9.88,NA,NA,NA,NA
"1988-11-29 15:00:00",9.85,NA,NA,NA,NA
"1988-11-30 15:00:00",9.78,NA,NA,NA,NA
"1988-12-01 15:00:00",9.73,NA,NA,NA,NA
"1988-12-02 15:00:00",9.86,NA,NA,NA,NA
"1988-12-05 15:00:00",9.81,NA,NA,NA,NA
"1988-12-06 15:00:00",9.63,NA,NA,NA,NA
"1988-12-07 15:00:00",9.68,NA,NA,NA,NA
"1988-12-08 15:00:00",9.65,NA,NA,NA,NA
"1988-12-09 15:00:00",9.64,NA,NA,NA,NA
"1988-12-12 15:00:00",9.66,NA,NA,NA,NA
"1988-12-13 15:00:00",9.71,NA,NA,NA,NA
"1988-12-14 15:00:00",9.76,NA,NA,NA,NA
"1988-12-15 15:00:00",9.87,NA,NA,NA,NA
"1988-12-16 15:00:00",9.85,NA,NA,NA,NA
"1988-12-19 15:00:00",9.83,NA,NA,NA,NA
"1988-12-20 15:00:00",9.76,NA,NA,NA,NA
"1988-12-21 15:00:00",9.75,NA,NA,NA,NA
"1988-12-22 15:00:00",9.77,NA,NA,NA,NA
"1988-12-23 15:00:00",9.75,NA,NA,NA,NA
"1988-12-26 15:00:00",9.75,NA,NA,NA,NA
"1988-12-27 15:00:00",9.83,NA,NA,NA,NA
"1988-12-28 15:00:00",9.83,NA,NA,NA,NA
"1988-12-29 15:00:00",9.88,NA,NA,NA,NA
"1988-12-30 15:00:00",9.84,NA,NA,NA,NA
"1989-01-02 15:00:00",9.84,NA,NA,NA,NA
"1989-01-03 15:00:00",9.93,NA,NA,NA,NA
"1989-01-04 15:00:00",9.92,NA,NA,NA,NA
"1989-01-05 15:00:00",9.97,NA,NA,NA,NA
"1989-01-06 15:00:00",9.97,NA,NA,NA,NA
"1989-01-09 15:00:00",9.93,NA,NA,NA,NA
"1989-01-10 15:00:00",9.94,NA,NA,NA,NA
"1989-01-11 15:00:00",9.94,NA,NA,NA,NA
"1989-01-12 15:00:00",9.84,NA,NA,NA,NA
"1989-01-13 15:00:00",9.76,NA,NA,NA,NA
"1989-01-16 15:00:00",9.76,NA,NA,NA,NA
"1989-01-17 15:00:00",9.76,NA,NA,NA,NA
"1989-01-18 15:00:00",9.68,NA,NA,NA,NA
"1989-01-19 15:00:00",9.69,NA,NA,NA,NA
"1989-01-20 15:00:00",9.69,NA,NA,NA,NA
"1989-01-23 15:00:00",9.67,NA,NA,NA,NA
"1989-01-24 15:00:00",9.6,NA,NA,NA,NA
"1989-01-25 15:00:00",9.66,NA,NA,NA,NA
"1989-01-26 15:00:00",9.66,NA,NA,NA,NA
"1989-01-27 15:00:00",9.62,NA,NA,NA,NA
"1989-01-30 15:00:00",9.67,NA,NA,NA,NA
"1989-01-31 15:00:00",9.68,NA,NA,NA,NA
"1989-02-01 15:00:00",9.65,NA,NA,NA,NA
"1989-02-02 15:00:00",9.64,NA,NA,NA,NA
"1989-02-03 15:00:00",9.67,NA,NA,NA,NA
"1989-02-06 15:00:00",9.67,NA,NA,NA,NA
"1989-02-07 15:00:00",9.62,NA,NA,NA,NA
"1989-02-08 15:00:00",9.62,NA,NA,NA,NA
"1989-02-09 15:00:00",9.83,NA,NA,NA,NA
"1989-02-10 15:00:00",9.87,NA,NA,NA,NA
"1989-02-13 15:00:00",9.87,NA,NA,NA,NA
"1989-02-14 15:00:00",9.9,NA,NA,NA,NA
"1989-02-15 15:00:00",9.9,NA,NA,NA,NA
"1989-02-16 15:00:00",9.87,NA,NA,NA,NA
"1989-02-17 15:00:00",9.89,NA,NA,NA,NA
"1989-02-20 15:00:00",9.89,NA,NA,NA,NA
"1989-02-21 15:00:00",9.9,NA,NA,NA,NA
"1989-02-22 15:00:00",9.96,NA,NA,NA,NA
"1989-02-23 15:00:00",10.05,NA,NA,NA,NA
"1989-02-24 15:00:00",10.1,NA,NA,NA,NA
"1989-02-27 15:00:00",10.08,NA,NA,NA,NA
"1989-02-28 15:00:00",10.02,NA,NA,NA,NA
"1989-03-01 15:00:00",10.08,NA,NA,NA,NA
"1989-03-02 15:00:00",10.05,NA,NA,NA,NA
"1989-03-03 15:00:00",10.02,NA,NA,NA,NA
"1989-03-06 15:00:00",9.97,NA,NA,NA,NA
"1989-03-07 15:00:00",9.97,NA,NA,NA,NA
"1989-03-08 15:00:00",9.95,NA,NA,NA,NA
"1989-03-09 15:00:00",9.96,NA,NA,NA,NA
"1989-03-10 15:00:00",10.06,NA,NA,NA,NA
"1989-03-13 15:00:00",10.07,NA,NA,NA,NA
"1989-03-14 15:00:00",10.04,NA,NA,NA,NA
"1989-03-15 15:00:00",10.03,NA,NA,NA,NA
"1989-03-16 15:00:00",10.01,NA,NA,NA,NA
"1989-03-17 15:00:00",10.23,NA,NA,NA,NA
"1989-03-20 15:00:00",10.25,NA,NA,NA,NA
"1989-03-21 15:00:00",10.28,NA,NA,NA,NA
"1989-03-22 15:00:00",10.28,NA,NA,NA,NA
"1989-03-23 15:00:00",10.18,NA,NA,NA,NA
"1989-03-24 15:00:00",10.18,NA,NA,NA,NA
"1989-03-27 15:00:00",10.19,NA,NA,NA,NA
"1989-03-28 15:00:00",10.17,NA,NA,NA,NA
"1989-03-29 15:00:00",10.13,NA,NA,NA,NA
"1989-03-30 15:00:00",10.11,NA,NA,NA,NA
"1989-03-31 15:00:00",10.06,NA,NA,NA,NA
"1989-04-03 15:00:00",9.98,NA,NA,NA,NA
"1989-04-04 15:00:00",9.93,NA,NA,NA,NA
"1989-04-05 15:00:00",9.93,NA,NA,NA,NA
"1989-04-06 15:00:00",9.96,NA,NA,NA,NA
"1989-04-07 15:00:00",10.03,NA,NA,NA,NA
"1989-04-10 15:00:00",10.02,NA,NA,NA,NA
"1989-04-11 15:00:00",10.03,NA,NA,NA,NA
"1989-04-12 15:00:00",10.06,NA,NA,NA,NA
"1989-04-13 15:00:00",10.12,NA,NA,NA,NA
"1989-04-14 15:00:00",9.94,NA,NA,NA,NA
"1989-04-17 15:00:00",9.96,NA,NA,NA,NA
"1989-04-18 15:00:00",9.83,NA,NA,NA,NA
"1989-04-19 15:00:00",9.84,NA,NA,NA,NA
"1989-04-20 15:00:00",9.97,NA,NA,NA,NA
"1989-04-21 15:00:00",9.92,NA,NA,NA,NA
"1989-04-24 15:00:00",9.92,NA,NA,NA,NA
"1989-04-25 15:00:00",9.89,NA,NA,NA,NA
"1989-04-26 15:00:00",9.88,NA,NA,NA,NA
"1989-04-27 15:00:00",9.82,NA,NA,NA,NA
