Date,fncl_4.0_1n_partial_duration_2y:qfmodel_smithBreedan_vector1.0,fncl_4.0_1n_partial_duration_5y:qfmodel_smithBreedan_vector1.0,fncl_4.0_1n_partial_duration_10y:qfmodel_smithBreedan_vector1.0,fncl_4.0_1n_partial_duration_30y:qfmodel_smithBreedan_vector1.0,fncl_6.0_1n_partial_duration_2y:qfmodel_smithBreedan_vector1.0,fncl_6.0_1n_partial_duration_5y:qfmodel_smithBreedan_vector1.0,fncl_6.0_1n_partial_duration_10y:qfmodel_smithBreedan_vector1.0,fncl_6.0_1n_partial_duration_30y:qfmodel_smithBreedan_vector1.0
2006-12-20 15:00:00,0.388494170000159,1.53770468155909,2.62393952162577,0.83012071581498,0.79758517521227,0.509668314723211,0.418015254164285,0.297130135900233
2006-12-21 15:00:00,0.421439854458052,1.53689108719213,2.57959128962605,0.828637762723765,0.770384049447009,0.472957366703582,0.376425159270705,0.278463674578704
2006-12-22 15:00:00,0.375178750020325,1.53742124742779,2.6467359473808,0.837031273171082,0.815324624976744,0.526027989479016,0.438048025350226,0.308658260194014
2006-12-26 15:00:00,0.386864539195833,1.53760801727648,2.62780678872152,0.832332737806167,0.80118403046016,0.511838115841338,0.420888668784686,0.299294805913818
2006-12-27 15:00:00,0.358129595652354,1.53748278996426,2.66565376396997,0.832566718413409,0.82421673888379,0.54598660401249,0.460322106672152,0.316192092431569
2006-12-28 15:00:00,0.339143025964914,1.53691759744543,2.69156367804833,0.83385103154133,0.840688089332292,0.569797270729453,0.48853986345128,0.328583373486976
2006-12-29 15:00:00,0.333716553823513,1.53664743338576,2.69990933316363,0.835496579627097,0.84669932561306,0.576855234047868,0.497258275388463,0.332949060950608
2007-01-02 15:00:00,0.352503877065901,1.53728327421384,2.67450449681497,0.834516489905288,0.830715464709337,0.553102158777075,0.469026489644334,0.320714673869254
2007-01-03 15:00:00,0.378102397181761,1.53758312894668,2.64044210665813,0.83383285421342,0.809668863847925,0.522205652334225,0.43304148886801,0.30514610494984
2007-01-04 15:00:00,0.414748971650884,1.53698661966966,2.59079998470025,0.831657394979206,0.778723408315244,0.480626136909407,0.385481553489969,0.28364945028538
2007-01-05 15:00:00,0.407709495098134,1.53742822439362,2.59704026531397,0.827967353194271,0.78028319315669,0.487737308268291,0.392838571315479,0.28535736125954
2007-01-08 15:00:00,0.394569086522269,1.53909455104471,2.61443182937589,0.825687640057133,0.792071931566845,0.505138958253643,0.411087556995786,0.292669617183726
2007-01-09 15:00:00,0.394249979027766,1.54001238169486,2.61552052171819,0.824807380559185,0.794132673087937,0.507501792349676,0.412912935559264,0.293342462003123
2007-01-10 15:00:00,0.367629353676986,1.53773824004024,2.65103580666954,0.829748670613241,0.813730985603976,0.534152828025494,0.446039727115759,0.308932259254771
2007-01-11 15:00:00,0.336075578669661,1.53678393617582,2.69596723401954,0.834351544134979,0.84364757508434,0.5737477756741,0.493324289448374,0.330798041793187
2007-01-12 15:00:00,0.323882827385283,1.53610485121523,2.71485381472324,0.838265338676253,0.857345942308485,0.589764564577419,0.51327624627164,0.340842767842456
2007-01-16 15:00:00,0.331211771193943,1.5365693658651,2.70266073836856,0.834751252572398,0.847933384096892,0.580025568755588,0.500868775366063,0.334107589781457
2007-01-17 15:00:00,0.309932996896090,1.53538756083770,2.73169661280668,0.836115895459529,0.866214362657388,0.608122226068517,0.534912428302018,0.348718497972077
2007-01-18 15:00:00,0.327983696164991,1.53659040964661,2.70465325319259,0.831508112995804,0.847408664335497,0.584160563098871,0.505035597087948,0.334372781477684
2007-01-19 15:00:00,0.317292851324122,1.53669392121527,2.71977739277953,0.83135727668108,0.858135252217124,0.60022485944939,0.523554411357464,0.342117974976022
2007-01-22 15:00:00,0.326615751447982,1.53899419235315,2.70842886879908,0.828806833399787,0.854107892266008,0.592762401914851,0.512329212076605,0.336924931742537
2007-01-23 15:00:00,0.295077338933958,1.53434859832127,2.75091971752911,0.835500898215665,0.877288094553538,0.6283369140403,0.559396645765614,0.358339584640549
2007-01-24 15:00:00,0.28726071677667,1.53366245507412,2.76293772849667,0.837897767652538,0.88577232520792,0.639222701398515,0.573373585356402,0.365099587037163
2007-01-25 15:00:00,0.245302535050928,1.52923051013008,2.82415002226015,0.846035429558843,0.925402787450622,0.699404364062256,0.651333474603729,0.399889971883393
2007-01-26 15:00:00,0.23690273023727,1.52817206428602,2.83741692526233,0.849234127214378,0.934553408619777,0.711668996031052,0.668081738492025,0.408028873857146
2007-01-29 15:00:00,0.223554811122105,1.52638994483393,2.85736430644289,0.852575481601073,0.947127751017796,0.731446876177901,0.694886278126167,0.420083475678135
2007-01-30 15:00:00,0.229418589607477,1.52718943604406,2.84895312100905,0.851660827339408,0.942182237034386,0.722681732020482,0.683129340003975,0.415094934941157
2007-01-31 15:00:00,0.264269654361988,1.53138964336054,2.79760831730465,0.844053750972825,0.909442945717092,0.671779502374254,0.615609373568197,0.384909148340457
2007-02-01 15:00:00,0.267647773784724,1.53176196727368,2.79185254015907,0.842154256782526,0.905024840403988,0.666971679033246,0.609044765393433,0.381370546169333
2007-02-02 15:00:00,0.286660666046511,1.53354512953205,2.76598792325535,0.841178655166087,0.889507682574214,0.640079206096355,0.575249477359338,0.367439528970093
2007-02-05 15:00:00,0.310571022897931,1.53535994353527,2.73250115962821,0.838436547938585,0.868054583974447,0.607362368495791,0.534528943851147,0.349648585678615
2007-02-06 15:00:00,0.333670825234051,1.53673798790778,2.69810875414587,0.832952551712302,0.844136750256746,0.576727818069499,0.496562036851041,0.331509285822714
