Date,fncl_6.0_1c_tri_vSwapPartials:internal
1995-12-29 15:00:00,99.297376018609
2007-12-27 15:00:00,99.282909933152
2007-12-28 15:00:00,99.2510407324468
2007-12-31 15:00:00,99.2540888272105
