Date,fncl_4.5_1n_dv01:qfmodel_smileAdjustedOAD,fncl_5.0_1n_dv01:qfmodel_smileAdjustedOAD,fncl_5.5_1n_dv01:qfmodel_smileAdjustedOAD,fncl_6.0_1n_dv01:qfmodel_smileAdjustedOAD,fncl_6.5_1n_dv01:qfmodel_smileAdjustedOAD,fncl_7.0_1n_dv01:qfmodel_smileAdjustedOAD
2007-05-01 15:00:00,6.19070307800895,5.26394925009013,3.99497890802889,2.13098257584429,1.03251283481071,0.394870810742926
2007-05-02 15:00:00,6.19344302134963,5.2594657466837,4.00087218093555,2.13263631210487,1.05312029815565,0.403801250900589
2007-05-03 15:00:00,6.21164311487949,5.36262229140889,4.04454590285482,2.26284890987702,1.11630288791744,0.473105075252946
