~Format=varrate
RateSchedule|New|1|ACAS032C||INSERT|20060120|6.24||||||||ACAS032C_20060120
RateSchedule|New|1|ACEHE1A||INSERT|20060120|4.86||||||||ACEHE1A_20060120
RateSchedule|New|1|ARGF31C1||INSERT|20060120|8.99||||||||ARGF31C1_20060120
RateSchedule|New|1|BAFC 05-F 1A1||INSERT|20060120|4.8||||||||BAFC 05-F 1A1_20060120
RateSchedule|New|1|CDTIM 05-1A A2||INSERT|20060120|4.67||||||||CDTIM 05-1A A2_20060120
RateSchedule|New|1|GN0287FV||INSERT|20060120|4.94||||||||GN0287FV_20060120
RateSchedule|New|1|HFCHC 03-2 M||INSERT|20060120|5.07||||||||HFCHC 03-2 M_20060120
RateSchedule|New|1|HMLHC 2002-HC1 M||INSERT|20060120|5.14||||||||HMLHC 2002-HC1 M_20060120
RateSchedule|New|1|MMT 05-1A C||INSERT|20060120|5.19||||||||MMT 05-1A C_20060120
RateSchedule|New|1|ARMSS 05-1A G||INSERT|20060121|6.87508||||||||ARMSS 05-1A G_20060121
RateSchedule|New|1|WB072007||INSERT|20060123|4.69375||||||||WB072007_20060123
RateSchedule|New|1|OOMLT212||INSERT|20060125|5.83||||||||OOMLT212_20060125
RateSchedule|New|1|SLMA 06-1 A1||INSERT|20060125|4.61||||||||SLMA 06-1 A1_20060125
RateSchedule|New|1|RASC 06-KS1 M1||INSERT|20060125|4.91375||||||||RASC 06-KS1 M1_20060125
RateSchedule|New|1|ABSHE 06-HE1 M7||INSERT|20060125|5.87038||||||||ABSHE 06-HE1 M7_20060125
RateSchedule|New|1|RAMP 06-RS1 M9||INSERT|20060125|6.53||||||||RAMP 06-RS1 M9_20060125
RateSchedule|New|1|CBASS 06-CB1 B2||INSERT|20060125|6.28375||||||||CBASS 06-CB1 B2_20060125
RateSchedule|New|1|LBMLT 06-WL1 M9||INSERT|20060125|7.07||||||||LBMLT 06-WL1 M9_20060125
RateSchedule|New|1|MSHEL 06-1 B3||INSERT|20060125|6.83375||||||||MSHEL 06-1 B3_20060125
RateSchedule|New|1|AABST 04-4 B3||INSERT|20060125|8.03||||||||AABST 04-4 B3_20060125
RateSchedule|New|1|AABST413||INSERT|20060125|8.53||||||||AABST413_20060125
RateSchedule|New|1|ABFC 05-HE1 M2||INSERT|20060125|4.97||||||||ABFC 05-HE1 M2_20060125
RateSchedule|New|1|ABSHE 05-HE6 M9||INSERT|20060125|6.48||||||||ABSHE 05-HE6 M9_20060125
RateSchedule|New|1|ACE3NC15||INSERT|20060125|8.28||||||||ACE3NC15_20060125
RateSchedule|New|1|ACE3OP16||INSERT|20060125|8.03||||||||ACE3OP16_20060125
RateSchedule|New|1|ACE4FM16||INSERT|20060125|8.03||||||||ACE4FM16_20060125
RateSchedule|New|1|AMSI 04-R11 M8||INSERT|20060125|6.53||||||||AMSI 04-R11 M8_20060125
RateSchedule|New|1|AMSI4R29||INSERT|20060125|7.53||||||||AMSI4R29_20060125
RateSchedule|New|1|AMT031M6||INSERT|20060125|7.53||||||||AMT031M6_20060125
RateSchedule|New|1|ARC2BC6B||INSERT|20060125|6.93||||||||ARC2BC6B_20060125
RateSchedule|New|1|ARSI 04-W10 M7||INSERT|20060125|6.43||||||||ARSI 04-W10 M7_20060125
RateSchedule|New|1|ARSI 04-W10 M8||INSERT|20060125|8.03||||||||ARSI 04-W10 M8_20060125
RateSchedule|New|1|ARSI 2003-W7 M1||INSERT|20060125|5.22||||||||ARSI 2003-W7 M1_20060125
RateSchedule|New|1|ARSI3W33||INSERT|20060125|6.8||||||||ARSI3W33_20060125
RateSchedule|New|1|ARSI3W34||INSERT|20060125|8.18||||||||ARSI3W34_20060125
RateSchedule|New|1|ARSI3W35||INSERT|20060125|8.28||||||||ARSI3W35_20060125
RateSchedule|New|1|ARSI3WM6||INSERT|20060125|8.33||||||||ARSI3WM6_20060125
RateSchedule|New|1|BAYC 05-3A B2||INSERT|20060125|6.16||||||||BAYC 05-3A B2_20060125
RateSchedule|New|1|CBAC 05-1A M2||INSERT|20060125|5.31||||||||CBAC 05-1A M2_20060125
RateSchedule|New|1|CBAC 05-1A M3||INSERT|20060125|5.68||||||||CBAC 05-1A M3_20060125
RateSchedule|New|1|CBAC 05-1A M4||INSERT|20060125|5.83||||||||CBAC 05-1A M4_20060125
RateSchedule|New|1|CBASS34M||INSERT|20060125|6.23||||||||CBASS34M_20060125
RateSchedule|New|1|CDCMCHE1||INSERT|20060125|4.84||||||||CDCMCHE1_20060125
RateSchedule|New|1|CFAB41M2||INSERT|20060125|5.41||||||||CFAB41M2_20060125
RateSchedule|New|1|CFLAT 04-OPT1 M1||INSERT|20060125|5.1||||||||CFLAT 04-OPT1 M1_20060125
RateSchedule|New|1|CITHE2MV||INSERT|20060125|5.23||||||||CITHE2MV_20060125
RateSchedule|New|1|CMLTI 05-OPT4 M3||INSERT|20060125|4.99||||||||CMLTI 05-OPT4 M3_20060125
RateSchedule|New|1|CS02022B||INSERT|20060125|7.33||||||||CS02022B_20060125
RateSchedule|New|1|CWL041M9||INSERT|20060125|7.53||||||||CWL041M9_20060125
RateSchedule|New|1|CWL45M7||INSERT|20060125|7.28||||||||CWL45M7_20060125
RateSchedule|New|1|FHLMCT19||INSERT|20060125|4.87||||||||FHLMCT19_20060125
RateSchedule|New|1|FMIC 05-2 M7||INSERT|20060125|5.78||||||||FMIC 05-2 M7_20060125
RateSchedule|New|1|FMIC 05-2 M8||INSERT|20060125|5.88||||||||FMIC 05-2 M8_20060125
RateSchedule|New|1|FMIC31M5||INSERT|20060125|7.78||||||||FMIC31M5_20060125
RateSchedule|New|1|HEAT 04-6 B2||INSERT|20060125|6.38||||||||HEAT 04-6 B2_20060125
RateSchedule|New|1|HEAT 04-6 B3||INSERT|20060125|8.03||||||||HEAT 04-6 B3_20060125
RateSchedule|New|1|HEAT 05-6 M7||INSERT|20060125|5.68||||||||HEAT 05-6 M7_20060125
RateSchedule|New|1|HEAT37B2||INSERT|20060125|8.58||||||||HEAT37B2_20060125
RateSchedule|New|1|HEAT41B3||INSERT|20060125|8.78||||||||HEAT41B3_20060125
RateSchedule|New|1|HEMT037B||INSERT|20060125|7.28||||||||HEMT037B_20060125
RateSchedule|New|1|IMM312B1||INSERT|20060125|9.03||||||||IMM312B1_20060125
RateSchedule|New|1|INABS 05-B M9||INSERT|20060125|6.38||||||||INABS 05-B M9_20060125
RateSchedule|New|1|JPMAC 05-OPT1 M10||INSERT|20060125|7.53||||||||JPMAC 05-OPT1 M10_20060125
RateSchedule|New|1|LBMLT 03-4 M6||INSERT|20060125|8.53||||||||LBMLT 03-4 M6_20060125
RateSchedule|New|1|LBMLT34M||INSERT|20060125|5.21||||||||LBMLT34M_20060125
RateSchedule|New|1|LBMLT3M3||INSERT|20060125|6.405||||||||LBMLT3M3_20060125
RateSchedule|New|1|LBMLT413||INSERT|20060125|4.83||||||||LBMLT413_20060125
RateSchedule|New|1|MAB2NC13||INSERT|20060125|6.63||||||||MAB2NC13_20060125
RateSchedule|New|1|MABS 04-WMC3 M6||INSERT|20060125|5.73||||||||MABS 04-WMC3 M6_20060125
RateSchedule|New|1|MABS3W23||INSERT|20060125|6.53||||||||MABS3W23_20060125
RateSchedule|New|1|MS02NC2B||INSERT|20060125|6.98||||||||MS02NC2B_20060125
RateSchedule|New|1|MSAC 04-HE4 B3||INSERT|20060125|8.28||||||||MSAC 04-HE4 B3_20060125
RateSchedule|New|1|MSAC 04-HE9 B3||INSERT|20060125|7.53||||||||MSAC 04-HE9 B3_20060125
RateSchedule|New|1|MSAC 04-NC6 B1||INSERT|20060125|6.43||||||||MSAC 04-NC6 B1_20060125
RateSchedule|New|1|MSAC 04-NC6 B3||INSERT|20060125|8.03||||||||MSAC 04-NC6 B3_20060125
RateSchedule|New|1|MSAC 04-NC8 B2||INSERT|20060125|6.38||||||||MSAC 04-NC8 B2_20060125
RateSchedule|New|1|MSAC 04-NC8 B3||INSERT|20060125|7.63||||||||MSAC 04-NC8 B3_20060125
RateSchedule|New|1|MSDWC2B2||INSERT|20060125|8.28||||||||MSDWC2B2_20060125
RateSchedule|New|1|MSDWC2M2||INSERT|20060125|5.78||||||||MSDWC2M2_20060125
RateSchedule|New|1|OOMLT21A||INSERT|20060125|4.82||||||||OOMLT21A_20060125
RateSchedule|New|1|OOMLT232||INSERT|20060125|4.8||||||||OOMLT232_20060125
RateSchedule|New|1|OOMLT23A||INSERT|20060125|4.78||||||||OOMLT23A_20060125
RateSchedule|New|1|OOMLT26A||INSERT|20060125|4.93||||||||OOMLT26A_20060125
RateSchedule|New|1|OOMLT4M1||INSERT|20060125|5.13||||||||OOMLT4M1_20060125
RateSchedule|New|1|PPSI 05-WCW3 M9||INSERT|20060125|6.43||||||||PPSI 05-WCW3 M9_20060125
RateSchedule|New|1|PPSI 2004-WHQ2 M2||INSERT|20060125|5.16||||||||PPSI 2004-WHQ2 M2_20060125
