~Format=varrate
RateSchedule|New|1|MSAC 04-HE9 B3||Delete|20051225|7.37875||||||||MSAC 04-HE9 B3_20051225
RateSchedule|New|1|MSAC 04-NC6 B1||Delete|20051225|6.27875||||||||MSAC 04-NC6 B1_20051225
RateSchedule|New|1|MSAC 04-NC6 B3||Delete|20051225|7.87875||||||||MSAC 04-NC6 B3_20051225
RateSchedule|New|1|MSAC 04-NC8 B2||Delete|20051225|6.22875||||||||MSAC 04-NC8 B2_20051225
RateSchedule|New|1|MSAC 04-NC8 B3||Delete|20051225|7.47875||||||||MSAC 04-NC8 B3_20051225
RateSchedule|New|1|MSDWC2B2||Delete|20051225|8.12875||||||||MSDWC2B2_20051225
RateSchedule|New|1|MSDWC2M2||Delete|20051225|5.62875||||||||MSDWC2M2_20051225
RateSchedule|New|1|OOMLT212||Delete|20051225|5.67875||||||||OOMLT212_20051225
RateSchedule|New|1|OOMLT21A||Delete|20051225|4.66875||||||||OOMLT21A_20051225
RateSchedule|New|1|OOMLT232||Delete|20051225|4.64875||||||||OOMLT232_20051225
RateSchedule|New|1|OOMLT23A||Delete|20051225|4.62875||||||||OOMLT23A_20051225
RateSchedule|New|1|OOMLT26A||Delete|20051225|4.77875||||||||OOMLT26A_20051225
RateSchedule|New|1|OOMLT4M1||Delete|20051225|4.97875||||||||OOMLT4M1_20051225
RateSchedule|New|1|PPSI 05-WCW3 M9||Delete|20051225|6.27875||||||||PPSI 05-WCW3 M9_20051225
RateSchedule|New|1|PPSI 2004-WHQ2 M2||Delete|20051225|5.00875||||||||PPSI 2004-WHQ2 M2_20051225
RateSchedule|New|1|RAAC 05-RP2 A||Delete|20051225|4.72875||||||||RAAC 05-RP2 A_20051225
RateSchedule|New|1|RAMP 05-EFC2 M10||Delete|20051225|7.37875||||||||RAMP 05-EFC2 M10_20051225
RateSchedule|New|1|RAMP 05-EFC7 AI1||Delete|20051225|4.48||||||||RAMP 05-EFC7 AI1_20051225
RateSchedule|New|1|RAMP04RS8MII4||Delete|20051225|6.22875||||||||RAMP04RS8MII4_20051225
RateSchedule|New|1|RAMP3Z5V||Delete|20051225|4.70875||||||||RAMP3Z5V_20051225
RateSchedule|New|1|RASC 00-KS3 AII||Delete|20051225|4.83875||||||||RASC 00-KS3 AII_20051225
RateSchedule|New|1|RASC 05-AHL3 M1||Delete|20051225|4.78875||||||||RASC 05-AHL3 M1_20051225
RateSchedule|New|1|RASC 05-EMX4 M1||Delete|20051225|4.80875||||||||RASC 05-EMX4 M1_20051225
RateSchedule|New|1|RASC 05-KS11 M2||Delete|20051225|4.79875||||||||RASC 05-KS11 M2_20051225
RateSchedule|New|1|RASC 05-KS7 M7||Delete|20051225|5.52875||||||||RASC 05-KS7 M7_20051225
RateSchedule|New|1|RASC3112||Delete|20051225|5.57875||||||||RASC3112_20051225
RateSchedule|New|1|RASC37IB||Delete|20051225|4.69875||||||||RASC37IB_20051225
RateSchedule|New|1|SABR 05-FR1 B1||Delete|20051225|5.55875||||||||SABR 05-FR1 B1_20051225
RateSchedule|New|1|SABR 05-FR1 B2||Delete|20051225|5.67875||||||||SABR 05-FR1 B2_20051225
RateSchedule|New|1|SABR 05-OP2 B3||Delete|20051225|6.37875||||||||SABR 05-OP2 B3_20051225
RateSchedule|New|1|SABR 05-OP2 M1||Delete|20051225|4.80875||||||||SABR 05-OP2 M1_20051225
RateSchedule|New|1|SABR4NCM||Delete|20051225|4.89875||||||||SABR4NCM_20051225
RateSchedule|New|1|SAIL 04-8 M7||Delete|20051225|6.22875||||||||SAIL 04-8 M7_20051225
RateSchedule|New|1|SAIL 05-10 M9||Delete|20051225|6.87875||||||||SAIL 05-10 M9_20051225
RateSchedule|New|1|SAIL 05-HE2 M9||Delete|20051225|6.32875||||||||SAIL 05-HE2 M9_20051225
RateSchedule|New|1|SAIL47M5||Delete|20051225|6.22875||||||||SAIL47M5_20051225
RateSchedule|New|1|SAST041A||Delete|20051225|4.64875||||||||SAST041A_20051225
RateSchedule|New|1|SAST42M5||Delete|20051225|6.27875||||||||SAST42M5_20051225
RateSchedule|New|1|SAST42M6||Delete|20051225|7.37875||||||||SAST42M6_20051225
RateSchedule|New|1|SBM72CIT||Delete|20051225|4.67875||||||||SBM72CIT_20051225
