time,market,position,trueMid,marketBidSize1,marketBidPrice1,marketOfferSize1,marketOfferPrice1,marketBidSize2,marketBidPrice2,marketOfferSize2,marketOfferPrice2,reservePrice,bookPressureSignal,spread,bidSize,rawBidPrice,bidPrice,offerSize,rawOfferPrice,offerPrice,liveSigma,dt,constrainedSpread,rawBidPrice,rawOfferPrice
2011/04/07 08:05:37.819,gt10.1c,0.0,100.40989191729324,82,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.40989191729324,0.0,0.02109459312360543,2.0,100.39426691729324,100-12+,2.0,100.42551691729324,100-13+,0.00602220992120857,0.9947867438271605,0.03125,100.39426691729324,100.42551691729324
2011/04/07 08:05:37.819,gt10.1c,0.0,100.40989191729324,82,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.40989191729324,0.0,0.02109459298928316,2.0,100.39426691729324,100-12+,2.0,100.42551691729324,100-13+,0.00602220992120857,0.9947864969135802,0.03125,100.39426691729324,100.42551691729324
2011/04/07 08:05:38.335,gt10.1c,0.0,100.41006944444445,82,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.41006944444445,0.0,0.02109458879171229,2.0,100.39444444444445,100-12+,2.0,100.42569444444445,100-13+,0.00602220992120857,0.9947787808641975,0.03125,100.39444444444445,100.42569444444445
2011/04/07 08:05:38.335,gt10.1c,0.0,100.41006944444445,84,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.41006944444445,0.0,0.02109458879171229,2.0,100.39444444444445,100-12+,2.0,100.42569444444445,100-13+,0.00602220992120857,0.9947787808641975,0.03125,100.39444444444445,100.42569444444445
2011/04/07 08:05:38.397,gt10.1c,0.0,100.41006944444445,84,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.41006944444445,0.0,0.0210945882712135,2.0,100.39444444444445,100-12+,2.0,100.42569444444445,100-13+,0.00602220992120857,0.9947778240740741,0.03125,100.39444444444445,100.42569444444445
2011/04/07 08:05:38.397,gt10.1c,0.0,100.41006944444445,84,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.41006944444445,0.0,0.0210945882712135,2.0,100.39444444444445,100-12+,2.0,100.42569444444445,100-13+,0.00602220992120857,0.9947778240740741,0.03125,100.39444444444445,100.42569444444445
2011/04/07 08:05:38.491,gt10.1c,0.0,100.41006944444445,84,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.41006944444445,0.0,0.021094587482070177,2.0,100.39444444444445,100-12+,2.0,100.42569444444445,100-13+,0.00602220992120857,0.99477637345679,0.03125,100.39444444444445,100.42569444444445
2011/04/07 08:05:39.319,gt10.1c,0.0,100.41024178832117,84,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.41024178832117,0.0,0.021094580530892814,2.0,100.39461678832117,100-12+,2.0,100.42586678832117,100-13+,0.00602220992120857,0.9947635956790124,0.03125,100.39461678832117,100.42586678832117
2011/04/07 08:05:39.319,gt10.1c,0.0,100.41024178832117,86,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.41024178832117,0.0,0.021094580530892814,2.0,100.39461678832117,100-12+,2.0,100.42586678832117,100-13+,0.00602220992120857,0.9947635956790124,0.03125,100.39461678832117,100.42586678832117
2011/04/07 08:05:39.413,gt10.1c,0.0,100.41024178832117,86,100-12+,51,100-13+,66,100-12 ,63,100-14 ,100.41024178832117,0.0,0.02109457974174949,2.0,100.39461678832117,100-12+,2.0,100.42586678832117,100-13+,0.00602220992120857,0.9947621450617283,0.03125,100.39461678832117,100.42586678832117
2011/04/07 08:05:39.413,gt10.1c,0.0,100.41024178832117,86,100-12+,51,100-13+,67,100-12 ,63,100-14 ,100.41024178832117,0.0,0.02109457974174949,2.0,100.39461678832117,100-12+,2.0,100.42586678832117,100-13+,0.00602220992120857,0.9947621450617283,0.03125,100.39461678832117,100.42586678832117
2011/04/07 08:05:39.491,gt10.1c,0.0,100.41024178832117,86,100-12+,51,100-13+,67,100-12 ,63,100-14 ,100.41024178832117,0.0,0.021094579086928432,2.0,100.39461678832117,100-12+,2.0,100.42586678832117,100-13+,0.00602220992120857,0.9947609413580247,0.03125,100.39461678832117,100.42586678832117
2011/04/07 08:05:39.522,gt10.1c,0.0,100.41024178832117,86,100-12+,51,100-13+,67,100-12 ,63,100-14 ,100.41024178832117,0.0,0.02109457882667904,2.0,100.39461678832117,100-12+,2.0,100.42586678832117,100-13+,0.00602220992120857,0.9947604629629629,0.03125,100.39461678832117,100.42586678832117
2011/04/07 08:05:39.522,gt10.1c,0.0,100.41024178832117,86,100-12+,51,100-13+,67,100-12 ,64,100-14 ,100.41024178832117,0.0,0.02109457882667904,2.0,100.39461678832117,100-12+,2.0,100.42586678832117,100-13+,0.00602220992120857,0.9947604629629629,0.03125,100.39461678832117,100.42586678832117
2011/04/07 08:05:39.772,gt10.1c,0.0,100.41068097014926,86,100-12+,51,100-13+,67,100-12 ,64,100-14 ,100.41068097014926,0.0,0.021094576727893603,2.0,100.39505597014926,100-12+,2.0,100.42630597014926,100-13+,0.00602220992120857,0.9947566049382717,0.03125,100.39505597014926,100.42630597014926
2011/04/07 08:05:39.772,gt10.1c,0.0,100.41068097014926,86,100-12+,48,100-13+,78,100-12 ,64,100-14 ,100.41068097014926,0.0,0.021094576727893603,2.0,100.39505597014926,100-12+,2.0,100.42630597014926,100-13+,0.00602220992120857,0.9947566049382717,0.03125,100.39505597014926,100.42630597014926
2011/04/07 08:05:39.866,gt10.1c,0.0,100.41038602941177,86,100-12+,48,100-13+,78,100-12 ,64,100-14 ,100.41038602941177,0.0,0.02109457593875028,2.0,100.39476102941177,100-12+,2.0,100.42601102941177,100-13+,0.00602220992120857,0.9947551543209876,0.03125,100.39476102941177,100.42601102941177
2011/04/07 08:05:39.866,gt10.1c,0.0,100.41038602941177,86,100-12+,50,100-13+,78,100-12 ,64,100-14 ,100.41038602941177,0.0,0.02109457593875028,2.0,100.39476102941177,100-12+,2.0,100.42601102941177,100-13+,0.00602220992120857,0.9947551543209876,0.03125,100.39476102941177,100.42601102941177
2011/04/07 08:05:40.132,gt10.1c,0.0,100.41061580882354,86,100-12+,50,100-13+,78,100-12 ,64,100-14 ,100.41061580882354,0.0,0.021094573705642574,2.0,100.39499080882354,100-12+,2.0,100.42624080882354,100-13+,0.00602220992120857,0.9947510493827161,0.03125,100.39499080882354,100.42624080882354
2011/04/07 08:05:40.132,gt10.1c,0.0,100.41061580882354,87,100-12+,49,100-13+,78,100-12 ,64,100-14 ,100.41061580882354,0.0,0.021094573705642574,2.0,100.39499080882354,100-12+,2.0,100.42624080882354,100-13+,0.00602220992120857,0.9947510493827161,0.03125,100.39499080882354,100.42624080882354
2011/04/07 08:05:40.491,gt10.1c,0.0,100.41061580882354,87,100-12+,49,100-13+,78,100-12 ,64,100-14 ,100.41061580882354,0.0,0.02109457069178669,2.0,100.39499080882354,100-12+,2.0,100.42624080882354,100-13+,0.00602220992120857,0.9947455092592592,0.03125,100.39499080882354,100.42624080882354
2011/04/07 08:05:41.491,gt10.1c,0.0,100.41061580882354,87,100-12+,49,100-13+,78,100-12 ,64,100-14 ,100.41061580882354,0.0,0.021094562296644945,2.0,100.39499080882354,100-12+,2.0,100.42624080882354,100-13+,0.00602220992120857,0.9947300771604939,0.03125,100.39499080882354,100.42624080882354
2011/04/07 08:05:41.663,gt10.1c,0.0,100.41061580882354,87,100-12+,49,100-13+,78,100-12 ,64,100-14 ,100.41061580882354,0.0,0.021094560852680563,2.0,100.39499080882354,100-12+,2.0,100.42624080882354,100-13+,0.00602220992120857,0.9947274228395062,0.03125,100.39499080882354,100.42624080882354
