time,market,position,trueMid,marketBidSize1,marketBidPrice1,marketOfferSize1,marketOfferPrice1,marketBidSize2,marketBidPrice2,marketOfferSize2,marketOfferPrice2,reservePrice,bookPressureSignal,spread,bidSize,rawBidPrice,bidPrice,offerSize,rawOfferPrice,offerPrice,liveSigma,dt,constrainedSpread,rawBidPrice,rawOfferPrice
2011/04/07 08:05:30.585,gt05.1c,0.0,99.600365990991,47, 99-19 ,64, 99-19+,95, 99-186,83, 99-196,99.600365990991,0.0,0.011344824691253202,3.0,99.592553490991, 99-19 ,3.0,99.608178490991, 99-19+,0.00334216162644283,0.9948983796296296,0.015625,99.592553490991,99.608178490991
2011/04/07 08:05:30.632,gt05.1c,0.0,99.600365990991,47, 99-19 ,64, 99-19+,95, 99-186,83, 99-196,99.600365990991,0.0,0.011344824529218608,3.0,99.592553490991, 99-19 ,3.0,99.608178490991, 99-19+,0.00334216162644283,0.9948976543209876,0.015625,99.592553490991,99.608178490991
2011/04/07 08:05:30.632,gt05.1c,0.0,99.600365990991,47, 99-19 ,64, 99-19+,95, 99-186,83, 99-196,99.600365990991,0.0,0.011344824474057895,3.0,99.592553490991, 99-19 ,3.0,99.608178490991, 99-19+,0.00334216162644283,0.9948974074074074,0.015625,99.592553490991,99.608178490991
2011/04/07 08:05:30.741,gt05.1c,0.0,99.600365990991,47, 99-19 ,64, 99-19+,95, 99-186,83, 99-196,99.600365990991,0.0,0.011344824153436253,3.0,99.592553490991, 99-19 ,3.0,99.608178490991, 99-19+,0.00334216162644283,0.9948959722222221,0.015625,99.592553490991,99.608178490991
2011/04/07 08:05:30.741,gt05.1c,0.0,99.600365990991,47, 99-19 ,64, 99-19+,95, 99-186,85, 99-196,99.600365990991,0.0,0.011344824153436253,3.0,99.592553490991, 99-19 ,3.0,99.608178490991, 99-19+,0.00334216162644283,0.9948959722222221,0.015625,99.592553490991,99.608178490991
2011/04/07 08:05:30.898,gt05.1c,0.0,99.600365990991,47, 99-19 ,64, 99-19+,95, 99-186,85, 99-196,99.600365990991,0.0,0.011344823612171758,3.0,99.592553490991, 99-19 ,3.0,99.608178490991, 99-19+,0.00334216162644283,0.994893549382716,0.015625,99.592553490991,99.608178490991
2011/04/07 08:05:30.898,gt05.1c,0.0,99.600365990991,47, 99-19 ,64, 99-19+,95, 99-186,85, 99-196,99.600365990991,0.0,0.011344823612171758,3.0,99.592553490991, 99-19 ,3.0,99.608178490991, 99-19+,0.00334216162644283,0.994893549382716,0.015625,99.592553490991,99.608178490991
2011/04/07 08:05:31.007,gt05.1c,0.0,99.5994873046875,47, 99-19 ,64, 99-19+,95, 99-186,85, 99-196,99.5994873046875,0.0,0.011344823236389403,3.0,99.5916748046875, 99-19 ,3.0,99.6072998046875, 99-19+,0.00334216162644283,0.9948918672839506,0.015625,99.5916748046875,99.6072998046875
2011/04/07 08:05:31.007,gt05.1c,0.0,99.5994873046875,47, 99-19 ,17, 99-192,95, 99-186,59, 99-19+,99.5994873046875,0.0,0.011344823236389403,3.0,99.59381489306931, 99-19 ,3.0,99.60515971630569, 99-192,0.00334216162644283,0.9948918672839506,0.011344823236389403,99.59381489306931,99.60515971630569
2011/04/07 08:05:31.054,gt05.1c,0.0,99.59783115671642,47, 99-19 ,17, 99-192,95, 99-186,59, 99-19+,99.59783115671642,0.0,0.01134482307435481,3.0,99.59215874517925, 99-19 ,3.0,99.6035035682536, 99-192,0.00334216162644283,0.9948911419753086,0.01134482307435481,99.59215874517925,99.6035035682536
2011/04/07 08:05:31.054,gt05.1c,0.0,99.59783115671642,35, 99-19 ,32, 99-192,95, 99-186,63, 99-19+,99.59783115671642,0.0,0.01134482307435481,3.0,99.59215874517925, 99-19 ,3.0,99.6035035682536, 99-192,0.00334216162644283,0.9948911419753086,0.01134482307435481,99.59215874517925,99.6035035682536
2011/04/07 08:05:31.101,gt05.1c,0.0,99.59732142857143,35, 99-19 ,32, 99-192,95, 99-186,63, 99-19+,99.59732142857143,0.0,0.011344822912320215,3.0,99.59164901711527, 99-19 ,3.0,99.6029938400276, 99-192,0.00334216162644283,0.9948904166666667,0.011344822912320215,99.59164901711527,99.6029938400276
2011/04/07 08:05:31.101,gt05.1c,0.0,99.59732142857143,32, 99-19 ,38, 99-192,95, 99-186,63, 99-19+,99.59732142857143,0.0,0.011344822912320215,3.0,99.59164901711527, 99-19 ,3.0,99.6029938400276, 99-192,0.00334216162644283,0.9948904166666667,0.011344822912320215,99.59164901711527,99.6029938400276
2011/04/07 08:05:31.148,gt05.1c,0.0,99.59732142857143,32, 99-19 ,38, 99-192,95, 99-186,63, 99-19+,99.59732142857143,0.0,0.011344822750285621,3.0,99.59164901719629, 99-19 ,3.0,99.60299383994658, 99-192,0.00334216162644283,0.9948896913580247,0.011344822750285621,99.59164901719629,99.60299383994658
2011/04/07 08:05:31.148,gt05.1c,0.0,99.59732142857143,32, 99-19 ,38, 99-192,95, 99-186,63, 99-19+,99.59732142857143,0.0,0.011344822750285621,3.0,99.59164901719629, 99-19 ,3.0,99.60299383994658, 99-192,0.00334216162644283,0.9948896913580247,0.011344822750285621,99.59164901719629,99.60299383994658
2011/04/07 08:05:31.194,gt05.1c,0.0,99.59713152985074,32, 99-19 ,38, 99-192,95, 99-186,63, 99-19+,99.59713152985074,0.0,0.01134482253653786,3.0,99.59145911858248, 99-19 ,3.0,99.602803941119, 99-192,0.00334216162644283,0.9948887345679012,0.01134482253653786,99.59145911858248,99.602803941119
2011/04/07 08:05:31.194,gt05.1c,0.0,99.59713152985074,29, 99-19 ,38, 99-192,95, 99-186,63, 99-19+,99.59713152985074,0.0,0.01134482253653786,3.0,99.59145911858248, 99-19 ,3.0,99.602803941119, 99-192,0.00334216162644283,0.9948887345679012,0.01134482253653786,99.59145911858248,99.602803941119
2011/04/07 08:05:31.241,gt05.1c,0.0,99.59713152985074,29, 99-19 ,38, 99-192,95, 99-186,63, 99-19+,99.59742647058823,0.0,0.011344822374503266,3.0,99.59175405940098, 99-19 ,3.0,99.60309888177548, 99-192,0.00334216162644283,0.9948880092592592,0.011344822374503266,99.59175405940098,99.60309888177548
2011/04/07 08:05:31.257,gt05.1c,0.0,99.59713152985074,32, 99-19 ,36, 99-192,95, 99-186,63, 99-19+,99.59742647058823,0.0,0.011344822374503266,3.0,99.59175405940098, 99-19 ,3.0,99.60309888177548, 99-192,0.00334216162644283,0.9948880092592592,0.011344822374503266,99.59175405940098,99.60309888177548
2011/04/07 08:05:31.257,gt05.1c,0.0,99.59742647058823,32, 99-19 ,36, 99-192,95, 99-186,63, 99-19+,99.59742647058823,0.0,0.011344822374503266,3.0,99.59175405940098, 99-19 ,3.0,99.60309888177548, 99-192,0.00334216162644283,0.9948880092592592,0.011344822374503266,99.59175405940098,99.60309888177548
2011/04/07 08:05:31.304,gt05.1c,0.0,99.59742647058823,32, 99-19 ,36, 99-192,95, 99-186,63, 99-19+,99.59742647058823,0.0,0.011344822212468672,3.0,99.591754059482, 99-19 ,3.0,99.60309888169446, 99-192,0.00334216162644283,0.9948872839506173,0.011344822212468672,99.591754059482,99.60309888169446
2011/04/07 08:05:31.304,gt05.1c,0.0,99.59742647058823,32, 99-19 ,36, 99-192,95, 99-186,63, 99-19+,99.59742647058823,0.0,0.011344822212468672,3.0,99.591754059482, 99-19 ,3.0,99.60309888169446, 99-192,0.00334216162644283,0.9948872839506173,0.011344822212468672,99.591754059482,99.60309888169446
2011/04/07 08:05:31.413,gt05.1c,0.0,99.59777462121212,32, 99-19 ,36, 99-192,95, 99-186,63, 99-19+,99.59777462121212,0.0,0.011344821836686315,3.0,99.59210221029379, 99-19 ,3.0,99.60344703213046, 99-192,0.00334216162644283,0.9948856018518519,0.011344821836686315,99.59210221029379,99.60344703213046
2011/04/07 08:05:31.413,gt05.1c,0.0,99.59777462121212,34, 99-19 ,32, 99-192,104, 99-186,63, 99-19+,99.59777462121212,0.0,0.011344821836686315,3.0,99.59210221029379, 99-19 ,3.0,99.60344703213046, 99-192,0.00334216162644283,0.9948856018518519,0.011344821836686315,99.59210221029379,99.60344703213046
2011/04/07 08:05:31.507,gt05.1c,0.0,99.59777462121212,34, 99-19 ,32, 99-192,104, 99-186,63, 99-19+,99.59777462121212,0.0,0.011344821512617129,3.0,99.59210221045582, 99-19 ,3.0,99.60344703196843, 99-192,0.00334216162644283,0.9948841512345679,0.011344821512617129,99.59210221045582,99.60344703196843
2011/04/07 08:05:31.507,gt05.1c,0.0,99.59777462121212,34, 99-19 ,32, 99-192,104, 99-186,63, 99-19+,99.59777462121212,0.0,0.011344821512617129,3.0,99.59210221045582, 99-19 ,3.0,99.60344703196843, 99-192,0.00334216162644283,0.9948841512345679,0.011344821512617129,99.59210221045582,99.60344703196843
2011/04/07 08:05:31.663,gt05.1c,0.0,99.59777462121212,34, 99-19 ,32, 99-192,104, 99-186,63, 99-19+,99.59777462121212,0.0,0.011344820974800178,3.0,99.59210221072472, 99-19 ,3.0,99.60344703169953, 99-192,0.00334216162644283,0.9948817438271604,0.011344820974800178,99.59210221072472,99.60344703169953
2011/04/07 08:05:31.663,gt05.1c,0.0,99.59777462121212,34, 99-19 ,32, 99-192,104, 99-186,63, 99-19+,99.59777462121212,0.0,0.011344820974800178,3.0,99.59210221072472, 99-19 ,3.0,99.60344703169953, 99-192,0.00334216162644283,0.9948817438271604,0.011344820974800178,99.59210221072472,99.60344703169953
2011/04/07 08:05:31.913,gt05.1c,0.0,99.59771634615385,34, 99-19 ,32, 99-192,104, 99-186,63, 99-19+,99.59771634615385,0.0,0.011344820112914041,3.0,99.59204393609738, 99-19 ,3.0,99.60338875621031, 99-192,0.00334216162644283,0.9948778858024692,0.011344820112914041,99.59204393609738,99.60338875621031
2011/04/07 08:05:31.913,gt05.1c,0.0,99.59771634615385,33, 99-19 ,32, 99-192,105, 99-186,63, 99-19+,99.59771634615385,0.0,0.011344820112914041,3.0,99.59204393609738, 99-19 ,3.0,99.60338875621031, 99-192,0.00334216162644283,0.9948778858024692,0.011344820112914041,99.59204393609738,99.60338875621031
2011/04/07 08:05:32.226,gt05.1c,0.0,99.59796626984127,33, 99-19 ,32, 99-192,105, 99-186,63, 99-19+,99.59796626984127,0.0,0.011344819033832599,3.0,99.59229386032435, 99-19 ,3.0,99.60363867935818, 99-192,0.00334216162644283,0.9948730555555556,0.011344819033832599,99.59229386032435,99.60363867935818
2011/04/07 08:05:32.226,gt05.1c,0.0,99.59796626984127,34, 99-19 ,29, 99-192,105, 99-186,63, 99-19+,99.59796626984127,0.0,0.011344819033832599,3.0,99.59229386032435, 99-19 ,3.0,99.60363867935818, 99-192,0.00334216162644283,0.9948730555555556,0.011344819033832599,99.59229386032435,99.60363867935818
2011/04/07 08:05:32.241,gt05.1c,0.0,99.59796626984127,34, 99-19 ,29, 99-192,105, 99-186,63, 99-19+,99.59796626984127,0.0,0.01134481898211943,3.0,99.59229386035021, 99-19 ,3.0,99.60363867933232, 99-192,0.00334216162644283,0.9948728240740741,0.01134481898211943,99.59229386035021,99.60363867933232
2011/04/07 08:05:33.101,gt05.1c,0.0,99.5980224609375,34, 99-19 ,29, 99-192,105, 99-186,63, 99-19+,99.5980224609375,0.0,0.011344816017231118,3.0,99.59235005292888, 99-19 ,3.0,99.60369486894612, 99-192,0.00334216162644283,0.9948595524691358,0.011344816017231118,99.59235005292888,99.60369486894612
2011/04/07 08:05:33.101,gt05.1c,0.0,99.5980224609375,35, 99-19 ,29, 99-192,96, 99-186,63, 99-19+,99.5980224609375,0.0,0.011344816017231118,3.0,99.59235005292888, 99-19 ,3.0,99.60369486894612, 99-192,0.00334216162644283,0.9948595524691358,0.011344816017231118,99.59235005292888,99.60369486894612
2011/04/07 08:05:33.148,gt05.1c,0.0,99.598828125,35, 99-19 ,29, 99-192,96, 99-186,63, 99-19+,99.598828125,0.0,0.011344815855196524,3.0,99.59315571707239, 99-19 ,3.0,99.6045005329276, 99-192,0.00334216162644283,0.9948588271604939,0.011344815855196524,99.59315571707239,99.6045005329276
2011/04/07 08:05:33.148,gt05.1c,0.0,99.598828125,39, 99-19 ,21, 99-192,96, 99-186,63, 99-19+,99.598828125,0.0,0.011344815855196524,3.0,99.59315571707239, 99-19 ,3.0,99.6045005329276, 99-192,0.00334216162644283,0.9948588271604939,0.011344815855196524,99.59315571707239,99.6045005329276
2011/04/07 08:05:33.194,gt05.1c,0.0,99.59895833333333,39, 99-19 ,21, 99-192,96, 99-186,63, 99-19+,99.59895833333333,0.0,0.011344815696609476,3.0,99.59328592548502, 99-19 ,3.0,99.60463074118164, 99-192,0.00334216162644283,0.9948581172839506,0.011344815696609476,99.59328592548502,99.60463074118164
2011/04/07 08:05:33.194,gt05.1c,0.0,99.59895833333333,40, 99-19 ,20, 99-192,96, 99-186,63, 99-19+,99.59895833333333,0.0,0.011344815696609476,3.0,99.59328592548502, 99-19 ,3.0,99.60463074118164, 99-192,0.00334216162644283,0.9948581172839506,0.011344815696609476,99.59328592548502,99.60463074118164
2011/04/07 08:05:33.241,gt05.1c,0.0,99.59895833333333,40, 99-19 ,20, 99-192,96, 99-186,63, 99-19+,99.59895833333333,0.0,0.011344815534574882,3.0,99.59328592556604, 99-19 ,3.0,99.60463074110062, 99-192,0.00334216162644283,0.9948573919753086,0.011344815534574882,99.59328592556604,99.60463074110062
2011/04/07 08:05:33.257,gt05.1c,0.0,99.59920634920636,40, 99-19 ,20, 99-192,96, 99-186,63, 99-19+,99.59920634920636,0.0,0.01134481547941417,3.0,99.59353394146665, 99-19 ,3.0,99.60487875694606, 99-192,0.00334216162644283,0.9948571450617284,0.01134481547941417,99.59353394146665,99.60487875694606
2011/04/07 08:05:33.257,gt05.1c,0.0,99.59920634920636,44, 99-19 ,19, 99-192,95, 99-186,63, 99-19+,99.59920634920636,0.0,0.01134481547941417,3.0,99.59353394146665, 99-19 ,3.0,99.60487875694606, 99-192,0.00334216162644283,0.9948571450617284,0.01134481547941417,99.59353394146665,99.60487875694606
2011/04/07 08:05:33.460,gt05.1c,0.0,99.59818097014926,44, 99-19 ,19, 99-192,95, 99-186,63, 99-19+,99.59818097014926,0.0,0.011344814779562626,3.0,99.59250856275948, 99-19 ,3.0,99.60385337753904, 99-192,0.00334216162644283,0.994854012345679,0.011344814779562626,99.59250856275948,99.60385337753904
2011/04/07 08:05:33.460,gt05.1c,0.0,99.59818097014926,38, 99-19 ,29, 99-192,95, 99-186,63, 99-19+,99.59818097014926,0.0,0.011344814779562626,3.0,99.59250856275948, 99-19 ,3.0,99.60385337753904, 99-192,0.00334216162644283,0.994854012345679,0.011344814779562626,99.59250856275948,99.60385337753904
2011/04/07 08:05:33.507,gt05.1c,0.0,99.59702620967742,38, 99-19 ,29, 99-192,95, 99-186,63, 99-19+,99.59702620967742,0.0,0.011344814617528032,3.0,99.59135380236866, 99-19 ,3.0,99.60269861698619, 99-192,0.00334216162644283,0.994853287037037,0.011344814617528032,99.59135380236866,99.60269861698619
2011/04/07 08:05:33.507,gt05.1c,0.0,99.59702620967742,26, 99-19 ,36, 99-192,92, 99-186,63, 99-19+,99.59702620967742,0.0,0.011344814617528032,3.0,99.59135380236866, 99-19 ,3.0,99.60269861698619, 99-192,0.00334216162644283,0.994853287037037,0.011344814617528032,99.59135380236866,99.60269861698619
2011/04/07 08:05:33.569,gt05.1c,0.0,99.596923828125,26, 99-19 ,36, 99-192,92, 99-186,63, 99-19+,99.596923828125,0.0,0.01134481440378027,3.0,99.59125142092311, 99-19 ,3.0,99.60259623532689, 99-192,0.00334216162644283,0.9948523302469137,0.01134481440378027,99.59125142092311,99.60259623532689
2011/04/07 08:05:33.569,gt05.1c,0.0,99.596923828125,26, 99-19 ,38, 99-192,91, 99-186,63, 99-19+,99.596923828125,0.0,0.01134481440378027,3.0,99.59125142092311, 99-19 ,3.0,99.60259623532689, 99-192,0.00334216162644283,0.9948523302469137,0.01134481440378027,99.59125142092311,99.60259623532689
2011/04/07 08:05:33.616,gt05.1c,0.0,99.59699519230769,26, 99-19 ,38, 99-192,91, 99-186,63, 99-19+,99.59699519230769,0.0,0.011344814241745676,3.0,99.59132278518682, 99-19 ,3.0,99.60266759942856, 99-192,0.00334216162644283,0.9948516049382716,0.011344814241745676,99.59132278518682,99.60266759942856
2011/04/07 08:05:33.616,gt05.1c,0.0,99.59699519230769,27, 99-19 ,38, 99-192,100, 99-186,63, 99-19+,99.59699519230769,0.0,0.011344814241745676,3.0,99.59132278518682, 99-19 ,3.0,99.60266759942856, 99-192,0.00334216162644283,0.9948516049382716,0.011344814241745676,99.59132278518682,99.60266759942856
2011/04/07 08:05:33.663,gt05.1c,0.0,99.59699519230769,27, 99-19 ,38, 99-192,100, 99-186,63, 99-19+,99.59699519230769,0.0,0.011344814079711081,3.0,99.59132278526783, 99-19 ,3.0,99.60266759934754, 99-192,0.00334216162644283,0.9948508796296296,0.011344814079711081,99.59132278526783,99.60266759934754
2011/04/07 08:05:33.663,gt05.1c,0.0,99.59699519230769,27, 99-19 ,38, 99-192,100, 99-186,63, 99-19+,99.59699519230769,0.0,0.011344814079711081,3.0,99.59132278526783, 99-19 ,3.0,99.60266759934754, 99-192,0.00334216162644283,0.9948508796296296,0.011344814079711081,99.59132278526783,99.60266759934754
2011/04/07 08:05:33.710,gt05.1c,0.0,99.59699519230769,27, 99-19 ,38, 99-192,100, 99-186,63, 99-19+,99.59699519230769,0.0,0.011344813917676489,3.0,99.59132278534885, 99-19 ,3.0,99.60266759926652, 99-192,0.00334216162644283,0.9948501543209877,0.011344813917676489,99.59132278534885,99.60266759926652
2011/04/07 08:05:33.710,gt05.1c,0.0,99.59699519230769,27, 99-19 ,38, 99-192,100, 99-186,63, 99-19+,99.59699519230769,0.0,0.011344813917676489,3.0,99.59132278534885, 99-19 ,3.0,99.60266759926652, 99-192,0.00334216162644283,0.9948501543209877,0.011344813917676489,99.59132278534885,99.60266759926652
2011/04/07 08:05:33.819,gt05.1c,0.0,99.59706439393939,27, 99-19 ,38, 99-192,100, 99-186,63, 99-19+,99.59706439393939,0.0,0.011344813541894132,3.0,99.59139198716845, 99-19 ,3.0,99.60273680071033, 99-192,0.00334216162644283,0.9948484722222222,0.011344813541894132,99.59139198716845,99.60273680071033
2011/04/07 08:05:33.819,gt05.1c,0.0,99.59706439393939,28, 99-19 ,38, 99-192,100, 99-186,63, 99-19+,99.59706439393939,0.0,0.011344813541894132,3.0,99.59139198716845, 99-19 ,3.0,99.60273680071033, 99-192,0.00334216162644283,0.9948484722222222,0.011344813541894132,99.59139198716845,99.60273680071033
2011/04/07 08:05:33.913,gt05.1c,0.0,99.5974911971831,28, 99-19 ,38, 99-192,100, 99-186,63, 99-19+,99.5974911971831,0.0,0.011344813217824944,3.0,99.5918187905742, 99-19 ,3.0,99.60316360379201, 99-192,0.00334216162644283,0.9948470216049383,0.011344813217824944,99.5918187905742,99.60316360379201
2011/04/07 08:05:33.913,gt05.1c,0.0,99.5974911971831,34, 99-19 ,37, 99-192,103, 99-186,63, 99-19+,99.5974911971831,0.0,0.011344813217824944,3.0,99.5918187905742, 99-19 ,3.0,99.60316360379201, 99-192,0.00334216162644283,0.9948470216049383,0.011344813217824944,99.5918187905742,99.60316360379201
