time,market,position,trueMid,marketBidSize1,marketBidPrice1,marketOfferSize1,marketOfferPrice1,marketBidSize2,marketBidPrice2,marketOfferSize2,marketOfferPrice2,reservePrice,bookPressureSignal,spread,bidSize,rawBidPrice,bidPrice,offerSize,rawOfferPrice,offerPrice,liveSigma,dt,constrainedSpread,rawBidPrice,rawOfferPrice
2011/04/06 10:23:52.917,gt02.1c,0.0,99.84898460014409,465, 99-27 ,229, 99-272,467, 99-266,965, 99-27+,99.8489837359117,-0.0010802904876213643,0.008852702947104536,0.0,99.84455738443815, 99-27 ,0.0,99.85341008738526, 99-272,0.001205579384779469,0.866775725308642,0.008852702947104536,99.84455738443815,99.85341008738526
2011/04/06 10:23:52.979,gt02.1c,0.0,99.8489920079023,465, 99-27 ,229, 99-272,467, 99-266,965, 99-27+,99.8489911436699,-0.0010802904876213643,0.008852702910993288,0.0,99.84456479221441, 99-27 ,0.0,99.8534174951254, 99-272,0.001205579384779469,0.8667750154320988,0.008852702910993288,99.84456479221441,99.8534174951254
2011/04/06 10:23:52.979,gt02.1c,0.0,99.8489920079023,467, 99-27 ,229, 99-272,462, 99-266,964, 99-27+,99.84898624471391,-0.007203985481197626,0.008852702910993288,0.0,99.84455989325842, 99-27 ,0.0,99.8534125961694, 99-272,0.001205579384779469,0.8667750154320988,0.008852702910993288,99.84455989325842,99.8534125961694
2011/04/06 10:23:53.042,gt02.1c,0.0,99.8489920079023,467, 99-27 ,229, 99-272,462, 99-266,964, 99-27+,99.84898624471391,-0.007203985481197626,0.008852702861536579,0.0,99.84455989328315, 99-27 ,0.0,99.85341259614468, 99-272,0.001205579384779469,0.8667740432098765,0.008852702861536579,99.84455989328315,99.85341259614468
2011/04/06 10:23:53.073,gt02.1c,0.0,99.8489920079023,467, 99-27 ,229, 99-272,462, 99-266,964, 99-27+,99.84898624471391,-0.007203985481197626,0.008852702837200738,0.0,99.84455989329531, 99-27 ,0.0,99.85341259613251, 99-272,0.001205579384779469,0.8667735648148148,0.008852702837200738,99.84455989329531,99.85341259613251
2011/04/06 10:23:53.073,gt02.1c,0.0,99.8489920079023,467, 99-27 ,229, 99-272,462, 99-266,964, 99-27+,99.84898134610738,-0.013327243648566956,0.008852702837200738,0.0,99.84455499468878, 99-27 ,0.0,99.85340769752598, 99-272,0.001205579384779469,0.8667735648148148,0.008852702837200738,99.84455499468878,99.85340769752598
2011/04/06 10:23:53.120,gt02.1c,0.0,99.8489920079023,467, 99-27 ,229, 99-272,462, 99-266,964, 99-27+,99.84898134610738,-0.013327243648566956,0.008852702800304462,0.0,99.84455499470722, 99-27 ,0.0,99.85340769750754, 99-272,0.001205579384779469,0.8667728395061729,0.008852702800304462,99.84455499470722,99.85340769750754
2011/04/06 10:23:53.120,gt02.1c,0.0,99.8489920079023,467, 99-27 ,229, 99-272,462, 99-266,964, 99-27+,99.8489803539993,-0.014567378750889991,0.008852702800304462,0.0,99.84455400259914, 99-27 ,0.0,99.85340670539945, 99-272,0.001205579384779469,0.8667728395061729,0.008852702800304462,99.84455400259914,99.85340670539945
2011/04/06 10:23:53.339,gt02.1c,0.0,99.8489920079023,467, 99-27 ,229, 99-272,462, 99-266,964, 99-27+,99.8489803539993,-0.014567378750889991,0.008852702628383523,0.0,99.8445540026851, 99-27 ,0.0,99.85340670531349, 99-272,0.001205579384779469,0.8667694598765432,0.008852702628383523,99.8445540026851,99.85340670531349
2011/04/06 10:23:53.339,gt02.1c,0.0,99.8489920079023,467, 99-27 ,229, 99-272,464, 99-266,964, 99-27+,99.84898712776467,-0.006100172028386462,0.008852702628383523,0.0,99.84456077645048, 99-27 ,0.0,99.85341347907887, 99-272,0.001205579384779469,0.8667694598765432,0.008852702628383523,99.84456077645048,99.85341347907887
2011/04/06 10:23:53.386,gt02.1c,0.0,99.84897698782235,467, 99-27 ,229, 99-272,464, 99-266,964, 99-27+,99.84897210768473,-0.006100172028386462,0.008852702591487247,0.0,99.84454575638898, 99-27 ,0.0,99.85339845898048, 99-272,0.001205579384779469,0.8667687345679012,0.008852702591487247,99.84454575638898,99.85339845898048
2011/04/06 10:23:53.386,gt02.1c,0.0,99.84897698782235,467, 99-27 ,231, 99-272,470, 99-266,964, 99-27+,99.84897984682875,0.0035737580001175316,0.008852702591487247,0.0,99.844553495533, 99-27 ,0.0,99.8534061981245, 99-272,0.001205579384779469,0.8667687345679012,0.008852702591487247,99.844553495533,99.8534061981245
2011/04/06 10:23:53.839,gt02.1c,0.0,99.84908353365384,467, 99-27 ,231, 99-272,470, 99-266,964, 99-27+,99.84908639266024,0.0035737580001175316,0.008852702235869958,0.0,99.84466004154231, 99-27 ,0.0,99.85351274377817, 99-272,0.001205579384779469,0.8667617438271604,0.008852702235869958,99.84466004154231,99.85351274377817
2011/04/06 10:23:53.839,gt02.1c,0.0,99.84908353365384,497, 99-27 ,231, 99-272,451, 99-266,964, 99-27+,99.84913584230553,0.06538581460303958,0.008852702235869958,0.0,99.8447094911876, 99-27 ,0.0,99.85356219342346, 99-272,0.001205579384779469,0.8667617438271604,0.008852702235869958,99.8447094911876,99.85356219342346
2011/04/06 10:23:53.886,gt02.1c,0.0,99.84908693415638,497, 99-27 ,231, 99-272,451, 99-266,964, 99-27+,99.84913924280806,0.06538581460303958,0.008852702198973684,0.0,99.84471289170858, 99-27 ,0.0,99.85356559390755, 99-272,0.001205579384779469,0.8667610185185185,0.008852702198973684,99.84471289170858,99.85356559390755
2011/04/06 10:23:53.886,gt02.1c,0.0,99.84908693415638,498, 99-27 ,231, 99-272,452, 99-266,964, 99-27+,99.84914637195943,0.07429725382713719,0.008852702198973684,0.0,99.84472002085995, 99-27 ,0.0,99.85357272305892, 99-272,0.001205579384779469,0.8667610185185185,0.008852702198973684,99.84472002085995,99.85357272305892
2011/04/06 10:23:54.042,gt02.1c,0.0,99.84908693415638,498, 99-27 ,231, 99-272,452, 99-266,964, 99-27+,99.84914637195943,0.07429725382713719,0.008852702076509452,0.0,99.84472002092119, 99-27 ,0.0,99.85357272299768, 99-272,0.001205579384779469,0.8667586111111112,0.008852702076509452,99.84472002092119,99.85357272299768
2011/04/06 10:23:54.042,gt02.1c,0.0,99.84909032534246,498, 99-27 ,231, 99-272,452, 99-266,964, 99-27+,99.84914976314552,0.07429725382713719,0.008852702076509452,0.0,99.84472341210727, 99-27 ,0.0,99.85357611418377, 99-272,0.001205579384779469,0.8667586111111112,0.008852702076509452,99.84472341210727,99.85357611418377
2011/04/06 10:23:54.042,gt02.1c,0.0,99.84909032534246,499, 99-27 ,231, 99-272,452, 99-266,964, 99-27+,99.8491542928851,0.0799594283089071,0.008852702076509452,0.0,99.84472794184686, 99-27 ,0.0,99.85358064392335, 99-272,0.001205579384779469,0.8667586111111112,0.008852702076509452,99.84472794184686,99.85358064392335
2011/04/06 10:23:54.807,gt02.1c,0.0,99.84911712398375,499, 99-27 ,231, 99-272,452, 99-266,964, 99-27+,99.84918109152639,0.0799594283089071,0.008852701475963698,0.0,99.8447547407884, 99-27 ,0.0,99.85360744226438, 99-272,0.001205579384779469,0.8667468055555556,0.008852701475963698,99.8447547407884,99.85360744226438
2011/04/06 10:23:54.807,gt02.1c,0.0,99.84911712398375,507, 99-27 ,231, 99-272,461, 99-266,964, 99-27+,99.84923192718364,0.14350399986357726,0.008852701475963698,0.0,99.84480557644565, 99-27 ,0.0,99.85365827792162, 99-272,0.001205579384779469,0.8667468055555556,0.008852701475963698,99.84480557644565,99.85365827792162
2011/04/06 10:23:54.854,gt02.1c,0.0,99.84911712398375,507, 99-27 ,231, 99-272,461, 99-266,964, 99-27+,99.84923192718364,0.14350399986357726,0.00885270142650699,0.0,99.84480557647038, 99-27 ,0.0,99.8536582778969, 99-272,0.001205579384779469,0.8667458333333333,0.00885270142650699,99.84480557647038,99.8536582778969
2011/04/06 10:23:54.870,gt02.1c,0.0,99.84911712398375,507, 99-27 ,231, 99-272,463, 99-266,964, 99-27+,99.84923837322049,0.1515615459274298,0.00885270142650699,0.0,99.84481202250723, 99-27 ,0.0,99.85366472393375, 99-272,0.001205579384779469,0.8667458333333333,0.00885270142650699,99.84481202250723,99.85366472393375
2011/04/06 10:23:55.042,gt02.1c,0.0,99.84911712398375,507, 99-27 ,231, 99-272,463, 99-266,964, 99-27+,99.84923837322049,0.1515615459274298,0.008852701291482324,0.0,99.84481202257474, 99-27 ,0.0,99.85366472386623, 99-272,0.001205579384779469,0.8667431790123457,0.008852701291482324,99.84481202257474,99.85366472386623
2011/04/06 10:23:56.042,gt02.1c,0.0,99.84911712398375,507, 99-27 ,231, 99-272,463, 99-266,964, 99-27+,99.84923837322049,0.1515615459274298,0.008852700506455197,0.0,99.84481202296726, 99-27 ,0.0,99.85366472347371, 99-272,0.001205579384779469,0.8667277469135802,0.008852700506455197,99.84481202296726,99.85366472347371
2011/04/06 10:23:56.651,gt02.1c,0.0,99.8491270242915,507, 99-27 ,231, 99-272,463, 99-266,964, 99-27+,99.84924827352825,0.1515615459274298,0.008852700028373676,0.0,99.84482192351406, 99-27 ,0.0,99.85367462354243, 99-272,0.001205579384779469,0.8667183487654321,0.008852700028373676,99.84482192351406,99.85367462354243
