Date,fncl_4.5_1n_partial_duration_30y:internal,fncl_5.0_1n_partial_duration_30y:internal,fncl_5.5_1n_partial_duration_30y:internal,fncl_6.0_1n_partial_duration_30y:internal,fncl_6.5_1n_partial_duration_30y:internal,fncl_7.0_1n_partial_duration_30y:internal,fncl_7.5_1n_partial_duration_30y:internal,fncl_8.0_1n_partial_duration_30y:internal,fncl_8.5_1n_partial_duration_30y:internal
"2007-11-20 15:00:00",1.09381,1.14141,0.94187,0.66273,0.57286,0.46775,0.31241,0.14812,0.16824
"2007-11-21 15:00:00",1.0194,1.07308,0.89369,0.63197,0.54403,0.44635,0.30646,0.14708,0.1672
"2007-11-23 15:00:00",0.98176,1.02364,0.83172,0.57241,0.49636,0.40712,0.29086,0.13874,0.15988
"2007-11-26 15:00:00",0.88532,0.90068,0.70423,0.46574,0.40779,0.33491,0.26381,0.12622,0.14944
"2007-11-27 15:00:00",0.88219,0.90477,0.71584,0.48049,0.42332,0.35206,0.26881,0.12726,0.15152
"2007-11-28 15:00:00",0.89326,0.90861,0.71304,0.47193,0.4155,0.34295,0.26679,0.12622,0.15048
"2007-11-29 15:00:00",0.86046,0.8637,0.66627,0.43232,0.38206,0.31521,0.25753,0.12205,0.14734
"2007-11-30 15:00:00",0.90704,0.88761,0.69709,0.43499,0.37127,0.29794,0.25873,0.1346,0.1557
"2007-12-03 15:00:00",1.02236,0.90392,0.70799,0.43922,0.37647,0.31455,0.26606,0.12834,0.15466
"2007-12-04 15:00:00",1.02057,0.89591,0.69996,0.4304,0.37046,0.31035,0.26502,0.1273,0.15362
"2007-12-05 15:00:00",1.05116,0.92596,0.72793,0.44875,0.38681,0.32162,0.27001,0.13039,0.1557
"2007-12-06 15:00:00",1.11662,1.00732,0.8058,0.5107,0.4336,0.35958,0.28232,0.13661,0.16093
"2007-12-07 15:00:00",1.21072,1.1246,0.92924,0.62452,0.52464,0.43988,0.31264,0.15311,0.17452
"2007-12-10 15:00:00",1.24521,1.15218,0.95337,0.6461,0.54361,0.45367,0.31796,0.15524,0.17556
"2007-12-11 15:00:00",1.16846,1.05834,0.85618,0.55545,0.472,0.392,0.2974,0.14491,0.16824
"2007-12-12 15:00:00",1.18712,1.08726,0.8837,0.57721,0.48615,0.40542,0.30159,0.14699,0.16929
"2007-12-13 15:00:00",1.23545,1.13634,0.9328,0.62274,0.52464,0.43743,0.31092,0.15216,0.17242
"2007-12-14 15:00:00",1.27151,1.17992,0.97985,0.66482,0.55884,0.46624,0.32134,0.15633,0.1766
"2007-12-17 15:00:00",1.26342,1.16996,0.97065,0.65599,0.55172,0.46003,0.31925,0.15529,0.17452
"2007-12-18 15:00:00",1.19301,1.08895,0.884,0.57602,0.486,0.40438,0.29941,0.14486,0.16824
"2007-12-19 15:00:00",1.16142,1.04796,0.8395,0.5364,0.45566,0.37874,0.29103,0.14074,0.16511
"2007-12-20 15:00:00",1.13113,1.0205,0.81608,0.52147,0.4456,0.37159,0.28793,0.1397,0.16406
"2007-12-21 15:00:00",1.20737,1.11782,0.92046,0.6147,0.51857,0.43368,0.30864,0.15012,0.17138
"2007-12-24 15:00:00",1.2339,1.14857,0.95574,0.64903,0.54779,0.45636,0.31597,0.15429,0.17452
"2007-12-26 15:00:00",1.26243,1.18791,0.99955,0.69114,0.58198,0.48311,0.32643,0.1595,0.17765
"2007-12-27 15:00:00",1.23856,1.15423,0.96213,0.65529,0.55201,0.45864,0.31706,0.15429,0.17452
"2007-12-28 15:00:00",1.15268,1.05774,0.86108,0.56254,0.47742,0.399,0.29613,0.14386,0.1672
"2007-12-31 15:00:00",1.11694,1.01278,0.82777,0.51793,0.41524,0.35349,0.28881,0.15325,0.17034
"2008-01-02 15:00:00",1.08559,0.96044,0.7808,0.4747,0.38299,0.34341,0.28207,0.13865,0.16406
"2008-01-03 15:00:00",1.10902,0.98398,0.80444,0.49126,0.39449,0.35184,0.28627,0.14074,0.16616
"2008-01-04 15:00:00",1.09725,0.96357,0.78436,0.46956,0.37635,0.33736,0.28207,0.13865,0.16511
"2008-01-07 15:00:00",1.1002,0.95367,0.77246,0.46005,0.36648,0.33027,0.27893,0.13761,0.16406
"2008-01-08 15:00:00",1.12284,0.97698,0.78924,0.47017,0.37285,0.33469,0.28207,0.13865,0.16511
"2008-01-09 15:00:00",1.11352,0.9635,0.78261,0.46911,0.37276,0.33896,0.28627,0.14282,0.16929
"2008-01-10 15:00:00",1.20815,1.07736,0.89383,0.55462,0.43804,0.38828,0.30678,0.15325,0.17765
"2008-01-11 15:00:00",1.17372,1.0289,0.84368,0.50998,0.39863,0.35897,0.29768,0.14857,0.17556
"2008-01-14 15:00:00",1.15607,1.00874,0.82328,0.4958,0.38839,0.3517,0.29382,0.14656,0.17452
"2008-01-15 15:00:00",1.09011,0.92639,0.74482,0.43678,0.33984,0.31711,0.27908,0.13923,0.16824
"2008-01-16 15:00:00",1.15074,0.99919,0.81323,0.48965,0.38229,0.34662,0.29135,0.14385,0.1722
"2008-01-17 15:00:00",1.08726,0.92539,0.74201,0.43192,0.334,0.31262,0.27756,0.1386,0.16695
"2008-01-18 15:00:00",1.1185,0.9692,0.78618,0.46673,0.36209,0.3328,0.2862,0.14137,0.16986
"2008-01-22 15:00:00",1.01614,0.84031,0.66856,0.37664,0.28286,0.27908,0.26602,0.1334,0.16458
"2008-01-23 15:00:00",1.00566,0.84983,0.68246,0.39407,0.30368,0.29408,0.26905,0.1334,0.16352
"2008-01-24 15:00:00",1.12684,1.01139,0.84234,0.53313,0.41978,0.37657,0.29843,0.14699,0.17408
"2008-01-25 15:00:00",0.99677,0.86096,0.69607,0.41833,0.3257,0.30509,0.27082,0.13324,0.16352
"2008-01-28 15:00:00",1.01058,0.86751,0.6989,0.41448,0.32261,0.30294,0.26972,0.13324,0.16247
"2008-01-29 15:00:00",1.06066,0.93076,0.76033,0.46019,0.35971,0.32914,0.27919,0.13743,0.16669
"2008-01-30 15:00:00",1.1585,1.048,0.8746,0.54718,0.42816,0.37984,0.30069,0.14699,0.17408
"2008-01-31 15:00:00",1.11392,0.98666,0.80138,0.4975,0.3507,0.33144,0.29431,0.15757,0.17724
"2008-02-01 15:00:00",1.17751,1.13245,0.81841,0.48542,0.38105,0.32556,0.29768,0.14915,0.17408
"2008-02-04 15:00:00",1.2189,1.19036,0.87682,0.53111,0.41934,0.35237,0.30937,0.1555,0.1783
"2008-02-05 15:00:00",1.16749,1.12588,0.81302,0.47948,0.37499,0.3199,0.29776,0.15025,0.17459
"2008-02-06 15:00:00",1.21173,1.18977,0.87858,0.53546,0.42349,0.35775,0.31052,0.1566,0.17988
"2008-02-07 15:00:00",1.30858,1.31343,1.00913,0.65036,0.52399,0.44534,0.34319,0.17464,0.19475
"2008-02-08 15:00:00",1.26918,1.26523,0.95928,0.60913,0.48718,0.41598,0.33174,0.16733,0.18957
"2008-02-11 15:00:00",1.25455,1.24997,0.94464,0.59899,0.47896,0.41048,0.32764,0.16524,0.18748
"2008-02-12 15:00:00",1.29243,1.2998,0.99828,0.64647,0.52016,0.44297,0.33711,0.17048,0.19166
"2008-02-13 15:00:00",1.34085,1.35995,1.06679,0.70907,0.57797,0.49017,0.35179,0.17983,0.19802
"2008-02-14 15:00:00",1.39981,1.44773,1.18658,0.84197,0.70263,0.59955,0.38272,0.19781,0.21178
"2008-02-15 15:00:00",1.37093,1.4172,1.15338,0.80734,0.66921,0.57225,0.37305,0.19146,0.20649
"2008-02-19 15:00:00",1.42965,1.48514,1.23949,0.91093,0.76665,0.66002,0.39621,0.20416,0.21602
"2008-02-20 15:00:00",1.38175,1.43567,1.19455,0.87075,0.72991,0.62822,0.38433,0.19775,0.2096
"2008-02-21 15:00:00",1.32546,1.36285,1.10679,0.7794,0.64866,0.55777,0.36241,0.18574,0.20007
"2008-02-22 15:00:00",1.39082,1.4287,1.18299,0.85989,0.71829,0.6208,0.37886,0.19606,0.20748
"2008-02-25 15:00:00",1.4094,1.46354,1.22831,0.91871,0.7764,0.67382,0.39298,0.20437,0.21368
"2008-02-26 15:00:00",1.44923,1.50292,1.2486,0.92142,0.77394,0.66686,0.39056,0.20133,0.21268
"2008-02-27 15:00:00",1.46034,1.50542,1.24222,0.90504,0.75602,0.64716,0.38644,0.19928,0.21063
"2008-02-28 15:00:00",1.39015,1.41106,1.13636,0.78994,0.65033,0.55545,0.36082,0.18484,0.19916
"2008-02-29 15:00:00",1.2937,1.30196,1.0263,0.68874,0.56268,0.48288,0.33899,0.17232,0.1908
"2008-03-03 15:00:00",1.34489,1.35043,1.08939,0.7446,0.60768,0.51121,0.35594,0.17758,0.19819
"2008-03-04 15:00:00",1.38676,1.40479,1.15854,0.83027,0.68661,0.5859,0.37462,0.18904,0.20649
"2008-03-05 15:00:00",1.4778,1.52262,1.27886,0.96392,0.8084,0.70099,0.40492,0.20678,0.22002
"2008-03-06 15:00:00",1.47501,1.53963,1.30005,0.99742,0.84703,0.73964,0.41218,0.21155,0.22373
"2008-03-07 15:00:00",1.50086,1.56461,1.31228,0.99068,0.84255,0.73837,0.41385,0.21193,0.22604
"2008-03-10 15:00:00",1.4624,1.51121,1.26321,0.94426,0.79933,0.69921,0.40067,0.20536,0.21944
"2008-03-11 15:00:00",1.51623,1.57735,1.31846,0.98897,0.83588,0.72815,0.40901,0.20846,0.22148
"2008-03-12 15:00:00",1.43144,1.46242,1.18326,0.83702,0.69466,0.59342,0.37151,0.18662,0.20585
"2008-03-13 15:00:00",1.45054,1.48694,1.21619,0.87533,0.73082,0.62764,0.37975,0.19284,0.20994
"2008-03-14 15:00:00",1.44257,1.46078,1.173,0.81215,0.67402,0.58363,0.36779,0.18746,0.20666
"2008-03-17 15:00:00",1.27908,1.24274,0.94597,0.62742,0.50964,0.44258,0.3259,0.16544,0.18884
"2008-03-18 15:00:00",1.38029,1.41369,1.1145,0.77077,0.63513,0.53114,0.34771,0.17582,0.19822
"2008-03-19 15:00:00",1.27428,1.2758,0.98116,0.64541,0.51898,0.43693,0.31932,0.16113,0.18562
"2008-03-20 15:00:00",1.19072,1.21239,0.93815,0.61286,0.47858,0.40338,0.30985,0.15586,0.18141
"2008-03-24 15:00:00",1.28898,1.33728,1.08406,0.75039,0.61207,0.50826,0.33886,0.1683,0.19073
"2008-03-25 15:00:00",1.25525,1.30885,1.0515,0.71838,0.57804,0.48109,0.33252,0.16514,0.18968
"2008-03-26 15:00:00",1.25332,1.30136,1.05099,0.72291,0.58455,0.4885,0.33569,0.1683,0.19178
"2008-03-27 15:00:00",1.32376,1.38227,1.13943,0.80694,0.6581,0.54792,0.35532,0.17766,0.19904
"2008-03-28 15:00:00",1.31841,1.36712,1.10306,0.75501,0.60624,0.50213,0.34488,0.1724,0.19483
"2008-03-31 15:00:00",1.29637,1.33212,1.07095,0.72924,0.58409,0.48481,0.33971,0.1703,0.19272
"2008-04-01 15:00:00",1.33027,1.33524,1.07937,0.75648,0.60727,0.4992,0.36176,0.17551,0.19588
"2008-04-02 15:00:00",1.34215,1.34278,1.08606,0.76247,0.61311,0.50228,0.3606,0.1744,0.19483
"2008-04-03 15:00:00",1.31209,1.30684,1.03998,0.71559,0.57028,0.46907,0.35216,0.16915,0.19167
"2008-04-04 15:00:00",1.22197,1.18309,0.90849,0.59153,0.461,0.38493,0.32523,0.15668,0.18119
"2008-04-07 15:00:00",1.24855,1.21726,0.94956,0.631,0.49704,0.41209,0.33564,0.16084,0.1854
"2008-04-08 15:00:00",1.29542,1.266,0.99664,0.67455,0.53411,0.44159,0.34725,0.16715,0.18962
"2008-04-09 15:00:00",1.2778,1.24462,0.97417,0.6539,0.5141,0.43569,0.34699,0.16935,0.19343
"2008-04-10 15:00:00",1.29792,1.28079,1.0155,0.69733,0.55526,0.4683,0.35564,0.17256,0.19553
"2008-04-11 15:00:00",1.26093515625,1.2438325,0.97222125,0.65527453125,0.518476565,0.43968375,0.345598125,NA,NA
"2008-04-14 15:00:00",1.2888603125,1.29175219404,1.02573984375,0.70590203125,0.5649265625,0.47755125,0.357329375,NA,NA
"2008-04-15 15:00:00",1.31942890625,1.33338625,1.07794586474,0.75840515996,0.61591796875,0.52036875,0.369796875,NA,NA
"2008-04-16 15:00:00",1.33756875,1.3588996875,1.11450625,0.811216875,0.66860437824,0.56989546875,0.382023125,NA,NA
"2008-04-17 15:00:00",1.30848,1.317226875,1.07312953125,0.76918296875,0.6319646875,0.5391378125,0.37136,NA,NA
"2008-04-18 15:00:00",1.28195703125,1.2872615625,1.028,0.71612633164,0.5812975,0.4935,0.3579628125,NA,NA
"2008-04-21 15:00:00",1.26801625,1.252839375,0.99224515625,0.67989234708,0.54999656516,0.465426875,0.350675,NA,NA
"2008-04-22 15:00:00",1.2455975,1.21908859375,0.9586209375,0.65195625,0.52753125,0.4455975,0.342225,NA,NA
"2008-04-23 15:00:00",1.274046875,1.25832,0.998109375,0.686880625,0.55594734644,0.471730625,0.35119375,NA,NA
"2008-04-24 15:00:00",1.275222663,1.28181680345,1.03111313016,0.72581171875,0.59117484375,0.50482453125,0.3605009375,NA,NA
"2008-04-25 15:00:00",1.2915659375,1.28858133474,1.03462406768,0.72349805043,0.58597187784,0.498453125,0.35944375,NA,NA
"2008-04-28 15:00:00",1.27933,1.26828797524,1.01294875,0.70218789407,0.5690796875,0.483,0.3542625,NA,NA
"2008-04-29 15:00:00",1.28692367866,1.27969406904,1.0219125,0.70975687848,0.574504375,0.486439375,0.355425,NA,NA
"2008-04-30 15:00:00",1.29360265625,1.2794184375,1.01219234375,0.69191515625,0.55571109375,0.468996875,0.350239375,NA,NA
"2008-05-01 15:00:00",1.2923159375,1.234988125,0.97634320797,0.66036914385,0.51912211188,0.427441875,0.34313625,NA,NA
"2008-05-02 15:00:00",1.34507984375,1.29456984375,1.03177125,0.70461015625,0.55397578125,0.45468,0.3547859375,NA,NA
"2008-05-05 15:00:00",1.35859922588,1.3139578125,1.05215320836,0.7258085973,0.5725278125,0.4696240625,0.36008125,NA,NA
"2008-05-06 15:00:00",1.373653125,1.3375725,1.0773590625,0.75317945681,0.59444875,0.490901875,0.36765734375,NA,NA
"2008-05-07 15:00:00",1.34552078125,1.29969125,1.04130703125,0.72373601916,0.5714903125,0.4714453125,0.360559375,NA,NA
"2008-05-08 15:00:00",1.30835,1.25256237963,0.99711633308,0.69157969088,0.55012429953,0.46435921875,0.358704375,NA,NA
"2008-05-09 15:00:00",1.2924375,1.239915,0.993094375,0.69621609375,0.55832820582,0.47173,0.358704375,NA,NA
"2008-05-12 15:00:00",1.295176875,1.24431399072,1.00058296875,0.7046625,0.56511,0.48092109375,0.3607140625,NA,NA
"2008-05-13 15:00:00",1.32916,1.30005516294,1.06374898971,0.76983351941,0.62250328125,0.5355796875,0.37496875,NA,NA
"2008-05-14 15:00:00",1.30963765625,1.26420609375,1.028775,0.737234375,0.59454,0.5103759375,0.367575,NA,NA
"2008-05-15 15:00:00",1.28936531928,1.23313664691,0.98220234864,0.6756659375,0.53752992447,0.4548825,0.3512975,NA,NA
"2008-05-16 15:00:00",1.3161828125,1.264025625,1.0110909375,0.7001449253,0.55625648706,0.46969375,0.356588125,NA,NA
"2008-05-19 15:00:00",1.340533125,1.28623406904,1.02327680196,0.70320890625,0.5546863308,0.465619375,0.3566934375,NA,NA
"2008-05-20 15:00:00",1.32480155904,1.26353637039,1.00141722408,0.68272804854,0.53860441536,0.45015140625,0.35271984375,NA,NA
"2008-05-21 15:00:00",1.344859375,1.288876875,1.03124609375,0.7145775,0.566304375,0.476295,0.35891625,NA,NA
"2008-05-22 15:00:00",1.3649878125,1.31790977237,1.06741578658,0.76121140998,0.60835031544,0.51384875,0.3672778125,NA,NA
"2008-05-23 15:00:00",1.34155234375,1.2879709375,1.031493125,0.71876258164,0.56877258087,0.4795984375,0.357963125,NA,NA
"2008-05-27 15:00:00",1.37950359375,1.33541671875,1.08608484918,0.7788025,0.62255265926,0.52753734375,0.372515,NA,NA
"2008-05-28 15:00:00",1.414665,1.3847539134,1.14190125,0.84005109375,0.67799320641,0.5752046875,0.38493,NA,NA
"2008-05-29 15:00:00",1.42916984375,1.41806500736,1.183796875,0.88627930125,0.71997,0.61050390625,0.3943309375,NA,NA
"2008-05-30 15:00:00",1.404815625,1.3822565625,1.1466984375,0.84598875,0.68371875,0.5790665625,0.3858734375,NA,NA
"2008-06-02 15:00:00",1.39628649182,1.37934,1.13645383383,0.83148422284,0.6609,0.561534375,0.3881025,NA,NA
"2008-06-03 15:00:00",1.38164031984,1.3543725,1.1092640625,0.80336226957,0.6347225,0.537508125,0.3807,NA,NA
"2008-06-04 15:00:00",1.427286875,1.41613828125,1.16956875,0.87222055117,0.6997171875,0.5958815625,0.397385,NA,NA
"2008-06-05 15:00:00",1.45920328125,1.46806734375,1.226825,0.93894750464,0.76311421875,0.655005,0.4128715625,NA,NA
"2008-06-06 15:00:00",1.39395922624,1.38882625,1.15660640625,0.875745,0.709715,0.611645625,0.39850078125,NA,NA
"2008-06-09 15:00:00",1.32830930408,1.31748367877,1.10269617748,0.8460375,0.69050851899,0.61091875,0.3899453125,NA,NA
"2008-06-10 15:00:00",1.36911,1.37176180413,1.15397953125,0.88689984818,0.72616430043,0.640670625,0.4019953125,NA,NA
"2008-06-11 15:00:00",1.38406125,1.37758921875,1.15339875,0.87213656684,0.70859719096,0.62168203125,0.400246875,NA,NA
"2008-06-12 15:00:00",1.38140859375,1.38759,1.16649586537,0.90080203576,0.7380275,0.6505859375,0.40338,NA,NA
"2008-06-13 15:00:00",1.36297282004,1.36960875,1.15605375,0.88765875,0.7275125,0.642526875,0.40308,NA,NA
