Date,fncl_4.5_1n_partial_duration_5y:internal,fncl_5.0_1n_partial_duration_5y:internal,fncl_5.5_1n_partial_duration_5y:internal,fncl_6.0_1n_partial_duration_5y:internal,fncl_6.5_1n_partial_duration_5y:internal,fncl_7.0_1n_partial_duration_5y:internal,fncl_7.5_1n_partial_duration_5y:internal,fncl_8.0_1n_partial_duration_5y:internal,fncl_8.5_1n_partial_duration_5y:internal
"2007-01-25 15:00:00",1.34974,1.41035,1.25373,0.79334,0.46393,0.24607,0.53668,0.3063,0.45421
"2007-01-26 15:00:00",1.3409,1.40572,1.25862,0.80582,0.47166,0.24774,0.53865,0.29999,0.46339
"2007-01-29 15:00:00",1.32868,1.40205,1.2694,0.83307,0.49556,0.26125,0.54529,0.30263,0.46274
"2007-01-30 15:00:00",1.32751,1.396,1.25804,0.81613,0.48475,0.25344,0.5431,0.30455,0.46701
"2007-01-31 15:00:00",1.34081,1.39269,1.22705,0.75326,0.4199,0.21589,0.52632,0.30955,0.47751
"2007-02-01 15:00:00",1.34248,1.40228,1.24482,0.77744,0.42894,0.21109,0.52007,0.2933,0.46793
"2007-02-02 15:00:00",1.33967,1.38879,1.21807,0.73001,0.38612,0.18326,0.51053,0.29001,0.47102
"2007-02-05 15:00:00",1.34089,1.37625,1.18551,0.67178,0.34039,0.15348,0.5028,0.29281,0.47996
"2007-02-06 15:00:00",1.34928,1.36896,1.15625,0.62399,0.30813,0.13705,0.50119,0.29984,0.49073
"2007-02-07 15:00:00",1.36091,1.37475,1.15745,0.62528,0.31017,0.13049,0.51395,0.31113,0.50978
"2007-02-08 15:00:00",1.36043,1.37504,1.15751,0.62176,0.3007,0.11956,0.51598,0.31692,0.51599
"2007-02-09 15:00:00",1.34214,1.38128,1.19853,0.70013,0.36269,0.15811,0.52385,0.31812,0.50893
"2007-02-12 15:00:00",1.3323,1.38487,1.21859,0.7402,0.39879,0.1803,0.53096,0.32143,0.50775
"2007-02-13 15:00:00",1.33011,1.38677,1.22521,0.75139,0.41317,0.19059,0.53589,0.32752,0.51214
"2007-02-14 15:00:00",1.34516,1.3609,1.14744,0.62258,0.3136,0.12746,0.51632,0.33244,0.53017
"2007-02-15 15:00:00",1.34586,1.35506,1.13366,0.60214,0.30169,0.11694,0.51641,0.33943,0.53816
"2007-02-16 15:00:00",1.34598,1.35659,1.13568,0.60912,0.30833,0.12781,0.51918,0.34433,0.54089
"2007-02-20 15:00:00",1.34855,1.35353,1.12593,0.59899,0.30656,0.12814,0.52427,0.35308,0.54804
"2007-02-21 15:00:00",1.34333,1.35477,1.13244,0.60515,0.30754,0.1238,0.52192,0.35153,0.54844
"2007-02-22 15:00:00",1.33793,1.37089,1.17006,0.66116,0.34964,0.14955,0.53022,0.35623,0.5481
"2007-02-23 15:00:00",1.33812,1.34973,1.12912,0.61124,0.31897,0.12157,0.52763,0.36051,0.55569
"2007-02-26 15:00:00",1.34063,1.33948,1.10384,0.57736,0.2979,0.1136,0.52866,0.36785,0.56488
"2007-02-27 15:00:00",1.3495,1.31402,1.04262,0.505,0.2572,0.10837,0.54371,0.39438,0.58965
"2007-02-28 15:00:00",1.35102,1.32439,1.06382,0.53613,0.24401,0.09713,0.54012,0.40412,0.59206
"2007-03-01 15:00:00",1.34611,1.32577,1.0795,0.55614,0.27276,0.09956,0.53376,0.39587,0.58964
"2007-03-02 15:00:00",1.34381,1.31395,1.05866,0.53439,0.25993,0.09784,0.52709,0.40953,0.60048
"2007-03-05 15:00:00",1.33999,1.31648,1.06752,0.54688,0.27059,0.09698,0.53275,0.41518,0.6043
"2007-03-06 15:00:00",1.34357,1.32342,1.06818,0.53299,0.25227,0.08064,0.52602,0.41148,0.60465
"2007-03-07 15:00:00",1.34442,1.31017,1.0413,0.49674,0.22624,0.02103,0.50594,0.4174,0.61226
"2007-03-08 15:00:00",1.36014,1.32178,1.04826,0.49708,0.22815,0.04248,0.52737,0.4381,0.64406
"2007-03-09 15:00:00",1.35106,1.34735,1.10946,0.58259,0.29071,0.04682,0.53311,0.42698,0.63087
"2007-03-12 15:00:00",1.35044,1.33455,1.08165,0.54635,0.26166,0.02214,0.53247,0.43172,0.63789
"2007-03-13 15:00:00",1.34247,1.30042,1.02362,0.47877,0.21577,-0.00258,0.53636,0.44674,0.65276
"2007-03-14 15:00:00",1.34005,1.30793,1.04018,0.50321,0.23416,0.02144,0.54084,0.44887,0.65297
"2007-03-15 15:00:00",1.33974,1.31913,1.05958,0.52241,0.24616,0.02969,0.54018,0.44793,0.65323
"2007-03-16 15:00:00",1.3334,1.31979,1.0663,0.53214,0.24749,0.02492,0.53751,0.44558,0.65103
"2007-03-19 15:00:00",1.32696,1.31823,1.07218,0.54485,0.25919,0.02957,0.54084,0.44742,0.6526
"2007-03-20 15:00:00",1.32519,1.30743,1.04867,0.51252,0.23331,0.01654,0.53871,0.45287,0.65927
"2007-03-21 15:00:00",1.31841,1.28388,1.00844,0.45798,0.18869,-0.00262,0.54006,0.46372,0.67092
"2007-03-22 15:00:00",1.31015,1.3004,1.05614,0.53041,0.24051,0.01824,0.5459,0.46261,0.66578
"2007-03-23 15:00:00",1.30524,1.30833,1.07993,0.57059,0.27762,0.03848,0.55116,0.46334,0.66353
"2007-03-26 15:00:00",1.30049,1.29587,1.0622,0.55329,0.26776,0.02904,0.54205,0.45531,0.67053
"2007-03-27 15:00:00",1.29509,1.3014,1.08197,0.58458,0.28865,0.04633,0.54842,0.45932,0.67155
"2007-03-28 15:00:00",1.28661,1.29739,1.08593,0.59741,0.29817,0.05008,0.55173,0.46242,0.67261
"2007-03-29 15:00:00",1.28729,1.30984,1.10839,0.6268,0.32301,0.06485,0.55709,0.46663,0.67529
"2007-03-30 15:00:00",1.29302,1.30873,1.11494,0.64407,0.29755,0.05756,0.55438,0.48696,0.68094
"2007-04-02 15:00:00",1.28631,1.31513,1.1292,0.64929,0.32738,0.04677,0.55247,0.46413,0.67288
"2007-04-03 15:00:00",1.28553,1.3165,1.1384,0.66062,0.33832,0.05438,0.55596,0.46787,0.67507
"2007-04-04 15:00:00",1.28262,1.30897,1.13232,0.65544,0.33247,0.05263,0.55631,0.47211,0.67986
"2007-04-05 15:00:00",1.27743,1.31208,1.14404,0.67708,0.35304,0.06774,0.56136,0.47585,0.68154
"2007-04-06 15:00:00",1.26464,1.32742,1.19257,0.75935,0.42196,0.12178,0.57087,0.47532,0.6725
"2007-04-09 15:00:00",1.28093,1.34425,1.20967,0.77871,0.44358,0.14971,0.58919,0.49594,0.70031
"2007-04-10 15:00:00",1.28052,1.33891,1.19572,0.7547,0.42425,0.12627,0.58753,0.4998,0.70676
"2007-04-11 15:00:00",1.27856,1.34352,1.21067,0.77885,0.44676,0.14205,0.59332,0.50441,0.70866
"2007-04-12 15:00:00",1.27272,1.34493,1.21706,0.78869,0.45401,0.14857,0.595,0.50697,0.71103
"2007-04-13 15:00:00",1.26082,1.34029,1.22463,0.81154,0.47562,0.16807,0.59892,0.50925,0.70996
"2007-04-16 15:00:00",1.26873,1.34411,1.21904,0.79226,0.45984,0.15422,0.60081,0.51602,0.71889
"2007-04-17 15:00:00",1.2769,1.33342,1.18812,0.73762,0.41096,0.10681,0.59503,0.51985,0.72821
"2007-04-18 15:00:00",1.28439,1.32797,1.17092,0.70595,0.38249,0.08504,0.59617,0.52789,0.73788
"2007-04-19 15:00:00",1.27768,1.3272,1.17512,0.71501,0.39034,0.08973,0.60035,0.53251,0.74018
"2007-04-20 15:00:00",1.27421,1.32459,1.17385,0.72099,0.39152,0.09126,0.60342,0.53509,0.74102
"2007-04-23 15:00:00",1.27345,1.31954,1.16263,0.70328,0.37229,0.07633,0.60325,0.53929,0.7462
"2007-04-24 15:00:00",1.27399,1.31478,1.14584,0.67312,0.3442,0.05555,0.60082,0.54359,0.75319
"2007-04-25 15:00:00",1.27123,1.32247,1.16727,0.70757,0.37646,0.07267,0.6067,0.54787,0.75429
"2007-04-26 15:00:00",1.26165,1.32746,1.191,0.75382,0.41728,0.10189,0.61528,0.55137,0.75193
"2007-04-27 15:00:00",1.25183,1.32519,1.19983,0.77617,0.44047,0.12447,0.62248,0.55512,0.75247
"2007-04-30 15:00:00",1.27742,1.31656,1.16631,0.7155,0.3294,0.05767,0.60767,0.58047,0.77173
"2007-05-01 15:00:00",1.26265,1.33076,1.18635,0.73983,0.38844,0.06998,0.61209,0.55409,0.76303
"2007-05-02 15:00:00",1.26142,1.33166,1.18956,0.7449,0.40086,0.07621,0.6176,0.55782,0.76743
"2007-05-03 15:00:00",1.25773,1.33959,1.21035,0.7823,0.4379,0.11377,0.62728,0.563,0.76732
"2007-05-04 15:00:00",1.26255,1.33581,1.19201,0.74697,0.40043,0.07124,0.62088,0.56181,0.77238
"2007-05-07 15:00:00",1.2675,1.34076,1.19576,0.74817,0.40182,0.08333,0.62492,0.5679,0.7774
"2007-05-08 15:00:00",1.26582,1.33966,1.19361,0.74643,0.40001,0.08482,0.62753,0.572,0.78146
"2007-05-09 15:00:00",1.28025,1.36702,1.24427,0.81494,0.46187,0.12489,0.661,0.60158,0.81187
"2007-05-10 15:00:00",1.28268,1.36811,1.24083,0.80627,0.45358,0.12639,0.66376,0.60512,0.81636
"2007-05-11 15:00:00",1.27602,1.37117,1.25604,0.8351,0.47993,0.15308,0.67179,0.61093,0.81716
"2007-05-14 15:00:00",1.26459,1.36904,1.26708,0.86241,0.50545,0.17785,0.67828,0.61443,0.81772
"2007-05-15 15:00:00",1.25657,1.36811,1.27671,0.88787,0.532,0.20592,0.68565,0.62112,0.81991
"2007-05-16 15:00:00",1.25784,1.37271,1.28204,0.89303,0.53905,0.20952,0.68839,0.62526,0.82471
"2007-05-17 15:00:00",1.24192,1.37231,1.30007,0.93798,0.5831,0.25769,0.70074,0.63361,0.82537
"2007-05-18 15:00:00",1.22304,1.36438,1.3067,0.96956,0.61974,0.29844,0.71068,0.64358,0.82528
"2007-05-21 15:00:00",1.22463,1.3658,1.30728,0.9675,0.6174,0.28516,0.70311,0.64416,0.82858
"2007-05-22 15:00:00",1.21157,1.36591,1.32492,1.01101,0.66312,0.33225,0.71767,0.65378,0.82959
"2007-05-23 15:00:00",1.19814,1.35632,1.32432,1.02639,0.68601,0.35444,0.72816,0.66229,0.83189
"2007-05-24 15:00:00",1.19944,1.35936,1.32968,1.03824,0.69843,0.36782,0.73427,0.66938,0.8365
"2007-05-25 15:00:00",1.19628,1.35947,1.33314,1.04768,0.71052,0.37997,0.73809,0.67417,0.83799
"2007-05-29 15:00:00",1.19045,1.35998,1.34336,1.07009,0.73586,0.40733,0.74951,0.68556,0.8426
"2007-05-30 15:00:00",1.1917,1.36322,1.34661,1.07265,0.74063,0.41206,0.75331,0.69173,0.84758
"2007-05-31 15:00:00",1.18332,1.35407,1.35699,1.12342,0.73627,0.4417,0.80961,0.8305,0.9591
"2007-06-01 15:00:00",1.16029,1.37516,1.36247,1.1446,0.90174,0.48326,0.77687,0.70926,0.84672
"2007-06-04 15:00:00",1.16826,1.3851,1.37117,1.14503,0.90146,0.47829,0.77714,0.7121,0.85151
"2007-06-05 15:00:00",1.14963,1.37704,1.38156,1.19433,0.96656,0.54766,0.80476,0.73187,0.85585
"2007-06-06 15:00:00",1.14477,1.37266,1.37279,1.18693,0.96359,0.5489,0.80609,0.73742,0.86096
"2007-06-07 15:00:00",1.11392,1.3355,1.36159,1.24094,1.05844,0.68091,0.87064,0.80774,0.90492
"2007-06-08 15:00:00",1.10096,1.3205,1.34645,1.22267,1.04095,0.66049,0.86708,0.81171,0.90883
"2007-06-11 15:00:00",1.09498,1.30968,1.33535,1.23139,1.0581,0.68855,0.88018,0.82252,0.91223
"2007-06-12 15:00:00",1.06075,1.271,1.31576,1.24485,1.09672,0.74542,0.90547,0.85414,0.92739
"2007-06-13 15:00:00",1.07487,1.28778,1.32113,1.2287,1.07821,0.72185,0.89797,0.85162,0.93087
"2007-06-14 15:00:00",1.07879,1.29257,1.3241,1.2387,1.09276,0.73824,0.90679,0.86013,0.93463
"2007-06-15 15:00:00",1.08622,1.29814,1.32473,1.22865,1.07301,0.70658,0.89442,0.84833,0.93049
"2007-06-18 15:00:00",1.08805,1.301,1.32638,1.22178,1.06004,0.68652,0.88895,0.8433,0.9306
"2007-06-19 15:00:00",1.10317,1.31614,1.32844,1.19589,1.01942,0.63683,0.87195,0.83267,0.93522
"2007-06-20 15:00:00",1.08688,1.30472,1.33014,1.22484,1.06425,0.69706,0.89452,0.85628,0.94432
"2007-06-21 15:00:00",1.0669,1.28364,1.31655,1.22637,1.07678,0.71903,0.90581,0.87071,0.95117
"2007-06-22 15:00:00",1.06783,1.28176,1.30627,1.20502,1.05442,0.69664,0.89885,0.86825,0.95374
"2007-06-25 15:00:00",1.08473,1.29837,1.30712,1.17775,1.01648,0.65202,0.88483,0.86379,0.95953
"2007-06-26 15:00:00",1.07654,1.2927,1.30691,1.18995,1.03371,0.67606,0.89443,0.87473,0.9642
"2007-06-27 15:00:00",1.08222,1.29221,1.2975,1.16751,1.01134,0.6535,0.88441,0.87635,0.96987
"2007-06-28 15:00:00",1.0724,1.28568,1.30003,1.19369,1.0481,0.69996,0.90399,0.89142,0.97344
"2007-06-29 15:00:00",1.11298,1.30121,1.30362,1.17124,1.02754,0.63134,0.88389,0.90961,0.98948
"2007-07-02 15:00:00",1.09862,1.30132,1.30509,1.16191,1.01225,0.63564,0.87975,0.87539,0.97074
"2007-07-03 15:00:00",1.08423,1.29037,1.3032,1.17958,1.03933,0.67219,0.8919,0.88368,0.96969
"2007-07-05 15:00:00",1.05883,1.26887,1.29782,1.21085,1.08734,0.73332,0.9157,0.90235,0.97282
"2007-07-06 15:00:00",1.04364,1.25379,1.28743,1.22291,1.10938,0.76989,0.9299,0.913,0.97864
"2007-07-09 15:00:00",1.07127,1.277,1.30965,1.23864,1.12363,0.78093,0.94749,0.93271,1.00568
"2007-07-10 15:00:00",1.09874,1.29508,1.30814,1.19478,1.06551,0.70687,0.91998,0.91611,1.00568
"2007-07-11 15:00:00",1.08712,1.28398,1.29983,1.19998,1.07668,0.73024,0.92929,0.92441,1.00672
"2007-07-12 15:00:00",1.08216,1.28233,1.3072,1.21924,1.10101,0.76158,0.94053,0.93168,1.00776
"2007-07-13 15:00:00",1.08544,1.28538,1.30901,1.22061,1.10118,0.75958,0.9395,0.92856,1.00464
"2007-07-16 15:00:00",1.0977,1.29433,1.31189,1.21169,1.08617,0.73839,0.93225,0.92234,1.0036
"2007-07-17 15:00:00",1.08453,1.28516,1.31061,1.2282,1.11024,0.77092,0.94556,0.93064,1.0036
"2007-07-18 15:00:00",1.09773,1.29354,1.309,1.20465,1.07676,0.72842,0.92915,0.91922,1.00256
"2007-07-19 15:00:00",1.09231,1.29055,1.31008,1.21427,1.09028,0.74574,0.93639,0.92441,1.00256
"2007-07-20 15:00:00",1.1114,1.30596,1.31317,1.19304,1.05943,0.70617,0.92191,0.91508,1.00256
"2007-07-23 15:00:00",1.11135,1.30663,1.31691,1.20494,1.07298,0.72545,0.92915,0.91922,1.00256
"2007-07-24 15:00:00",1.11551,1.30806,1.31574,1.19704,1.066,0.72043,0.92915,0.9213,1.00568
"2007-07-25 15:00:00",1.12721,1.31753,1.31916,1.19149,1.0602,0.71546,0.93122,0.92441,1.0088
"2007-07-26 15:00:00",1.15037,1.33043,1.29757,1.12832,0.99228,0.6462,0.91687,0.92338,1.02024
"2007-07-27 15:00:00",1.15083,1.33886,1.30735,1.13409,0.99827,0.65637,0.92191,0.92856,1.02544
"2007-07-30 15:00:00",1.13992,1.33001,1.30417,1.14669,1.01559,0.67964,0.92797,0.93168,1.02336
"2007-07-31 15:00:00",1.1648,1.33042,1.30145,1.13904,1.01303,0.63265,0.91246,0.9462,1.03168
"2007-08-01 15:00:00",1.14714,1.33181,1.30314,1.15715,1.01304,0.64126,0.9157,0.91819,1.01712
"2007-08-02 15:00:00",1.15184,1.33298,1.3059,1.15365,1.00261,0.62407,0.90846,0.90989,1.01296
"2007-08-03 15:00:00",1.16076,1.3328,1.2894,1.10869,0.9488,0.56598,0.88906,0.89951,1.01296
"2007-08-06 15:00:00",1.15369,1.32798,1.28774,1.11089,0.95256,0.57104,0.89177,0.90055,1.01192
"2007-08-07 15:00:00",1.15834,1.3318,1.29634,1.11639,0.94988,0.56967,0.88763,0.89329,1.00776
"2007-08-08 15:00:00",1.13398,1.3175,1.29527,1.14273,0.98415,0.60285,0.9004,0.89951,1.0036
"2007-08-09 15:00:00",1.16121,1.33729,1.30181,1.12674,0.96205,0.60278,0.9159,0.93064,1.04624
"2007-08-10 15:00:00",1.16133,1.33783,1.30097,1.12792,0.96926,0.61183,0.91769,0.93375,1.04624
"2007-08-13 15:00:00",1.15445,1.33622,1.307,1.14408,0.98797,0.63207,0.92258,0.93271,1.04312
"2007-08-14 15:00:00",1.15495,1.33761,1.30141,1.13506,0.98089,0.62694,0.92051,0.93271,1.04312
"2007-08-15 15:00:00",1.15265,1.33147,1.29587,1.13652,0.98978,0.6502,0.92671,0.93998,1.04312
"2007-08-16 15:00:00",1.18259,1.34576,1.28726,1.09196,0.93931,0.60054,0.91845,0.93894,1.05248
"2007-08-17 15:00:00",1.16626,1.32559,1.26488,1.07443,0.92178,0.58215,0.90763,0.93375,1.04832
"2007-08-20 15:00:00",1.17336,1.33396,1.26671,1.06092,0.89754,0.54782,0.89734,0.9278,1.04936
"2007-08-21 15:00:00",1.18779,1.32952,1.24767,1.01649,0.84407,0.4877,0.88172,0.92054,1.05144
"2007-08-22 15:00:00",1.19375,1.33934,1.26214,1.02874,0.85467,0.49167,0.88095,0.91639,1.04728
"2007-08-23 15:00:00",1.1919,1.3356,1.25936,1.02308,0.84641,0.48021,0.8746,0.90809,1.04208
"2007-08-24 15:00:00",1.21083,1.348,1.26912,1.01744,0.83256,0.45772,0.86475,0.89667,1.03792
"2007-08-27 15:00:00",1.21596,1.35071,1.26394,1.00094,0.81286,0.43426,0.85594,0.89252,1.03792
"2007-08-28 15:00:00",1.21306,1.33598,1.22755,0.95286,0.76557,0.39425,0.84374,0.89044,1.03896
"2007-08-29 15:00:00",1.20434,1.33588,1.24378,0.98631,0.80536,0.43214,0.85386,0.89356,1.03688
"2007-08-30 15:00:00",1.20699,1.33848,1.23225,0.96368,0.7858,0.41041,0.84556,0.88837,1.0348
"2007-08-31 15:00:00",1.21432,1.33073,1.23506,0.97078,0.81708,0.41517,0.84751,0.91639,1.04104
"2007-09-04 15:00:00",1.19075,1.335,1.26205,1.00703,0.84429,0.45926,0.85282,0.88422,1.02544
"2007-09-05 15:00:00",1.21624,1.33648,1.22402,0.92638,0.75222,0.37458,0.82722,0.86372,1.02306
"2007-09-06 15:00:00",1.21707,1.34218,1.23304,0.93418,0.76013,0.37761,0.82703,0.85956,1.01992
"2007-09-07 15:00:00",1.24446,1.30362,1.1181,0.76807,0.58815,0.22172,0.79215,0.85331,1.02619
"2007-09-10 15:00:00",1.26923,1.29906,1.09511,0.73325,0.5476,0.19075,0.80673,0.88141,1.05754
"2007-09-11 15:00:00",1.26459,1.30792,1.1245,0.78588,0.59981,0.23605,0.81977,0.88349,1.0565
"2007-09-12 15:00:00",1.25477,1.30859,1.15037,0.83645,0.65709,0.30277,0.8389,0.89182,1.05858
"2007-09-13 15:00:00",1.24147,1.31485,1.18316,0.88735,0.71338,0.34386,0.84605,0.8939,1.05545
"2007-09-14 15:00:00",1.23566,1.30763,1.17081,0.87092,0.69538,0.32543,0.83695,0.88973,1.05127
"2007-09-17 15:00:00",1.23732,1.31423,1.1827,0.88296,0.70358,0.32455,0.83616,0.88765,1.05022
"2007-09-18 15:00:00",1.23322,1.29293,1.14586,0.82879,0.64431,0.26321,0.8205,0.88765,1.05336
"2007-09-19 15:00:00",1.22116,1.29841,1.16201,0.85289,0.67096,0.27266,0.81855,0.88453,1.04918
"2007-09-20 15:00:00",1.17198,1.29434,1.20162,0.94696,0.78862,0.40103,0.85254,0.9043,1.04814
"2007-09-21 15:00:00",1.17998,1.29307,1.19228,0.93331,0.77444,0.39267,0.8515,0.90326,1.04814
"2007-09-24 15:00:00",1.1811,1.29889,1.20073,0.94359,0.78629,0.40194,0.85566,0.90534,1.04814
"2007-09-25 15:00:00",1.17419,1.27741,1.17264,0.91378,0.7581,0.3785,0.84994,0.90534,1.04814
"2007-09-26 15:00:00",1.16906,1.27688,1.17394,0.92043,0.76708,0.38775,0.85098,0.90742,1.04814
"2007-09-27 15:00:00",1.18854,1.27522,1.15591,0.88133,0.72026,0.33863,0.84199,0.90326,1.04918
"2007-09-28 15:00:00",1.20099,1.27844,1.16583,0.89526,0.71858,0.33133,0.84237,0.93088,1.05858
"2007-10-01 15:00:00",1.20095,1.27937,1.16321,0.90003,0.71103,0.36235,0.84041,0.88103,1.045
"2007-10-02 15:00:00",1.2065,1.28392,1.1645,0.88877,0.69022,0.33163,0.83142,0.87569,1.04291
"2007-10-03 15:00:00",1.20277,1.28583,1.16764,0.89105,0.68366,0.31943,0.82547,0.87204,1.03873
"2007-10-04 15:00:00",1.21516,1.29198,1.17062,0.88285,0.66402,0.29394,0.82462,0.87204,1.04082
"2007-10-05 15:00:00",1.19614,1.30395,1.22051,0.97792,0.78641,0.40856,0.86111,0.90896,1.06276
"2007-10-09 15:00:00",1.19409,1.30637,1.23028,0.991,0.79772,0.41688,0.86111,0.90688,1.05963
"2007-10-10 15:00:00",1.19184,1.30784,1.24073,1.00192,0.80873,0.42404,0.8585,0.90376,1.05545
"2007-10-11 15:00:00",1.18513,1.30364,1.23909,1.00078,0.80827,0.4221,0.85551,0.90182,1.0544
"2007-10-12 15:00:00",1.17943,1.30932,1.25822,1.02732,0.83168,0.43861,0.85655,0.89765,1.04709
"2007-10-15 15:00:00",1.16815,1.29865,1.24346,1.0134,0.81857,0.43036,0.84951,0.89557,1.045
"2007-10-16 15:00:00",1.16854,1.29433,1.2293,0.9937,0.80049,0.4141,0.8486,0.89765,1.04814
"2007-10-17 15:00:00",1.20097,1.297,1.20105,0.93241,0.73372,0.3536,0.83826,0.89521,1.05858
"2007-10-18 15:00:00",1.20986,1.29303,1.18462,0.9009,0.69773,0.31563,0.82936,0.89131,1.06068
"2007-10-19 15:00:00",1.23272,1.28671,1.14649,0.83824,0.63108,0.26201,0.81977,0.88717,1.0659
"2007-10-22 15:00:00",1.2371,1.29142,1.15161,0.84637,0.63824,0.26926,0.82291,0.88821,1.0659
"2007-10-23 15:00:00",1.24073,1.29656,1.15224,0.83398,0.61853,0.23957,0.8162,0.88457,1.0659
"2007-10-24 15:00:00",1.24475,1.26478,1.08511,0.73495,0.51581,0.16197,0.80517,0.88575,1.06694
"2007-10-25 15:00:00",1.2502,1.28152,1.11119,0.76605,0.54846,0.17965,0.80936,0.88783,1.06904
"2007-10-26 15:00:00",1.23855,1.28958,1.14039,0.81747,0.60634,0.22316,0.81447,0.88783,1.06486
"2007-10-29 15:00:00",1.24594,1.30007,1.14804,0.81595,0.60056,0.21389,0.81447,0.8847,1.06381
"2007-10-30 15:00:00",1.24188,1.30308,1.15676,0.82605,0.60983,0.2201,0.81133,0.88157,1.06068
"2007-10-31 15:00:00",1.23608,1.31829,1.2066,0.90258,0.66022,0.249,0.81608,0.91704,1.06381
"2007-11-01 15:00:00",1.23856,1.29603,1.16376,0.84068,0.58822,0.21291,0.81366,0.87127,1.06276
"2007-11-02 15:00:00",1.23844,1.27807,1.12599,0.79013,0.54042,0.17251,0.80379,0.87049,1.06381
"2007-11-05 15:00:00",1.22159,1.28661,1.16082,0.85429,0.61402,0.25011,0.81656,0.87153,1.05858
"2007-11-06 15:00:00",1.20717,1.29465,1.18996,0.90111,0.66774,0.30696,0.8298,0.87766,1.0565
"2007-11-07 15:00:00",1.20996,1.28966,1.176,0.88696,0.65455,0.31106,0.83951,0.8877,1.06276
"2007-11-08 15:00:00",1.2373,1.30613,1.18308,0.89674,0.66759,0.34052,0.86827,0.92421,1.10143
"2007-11-09 15:00:00",1.24624,1.29333,1.15749,0.85484,0.61499,0.29302,0.85139,0.91378,1.09516
"2007-11-13 15:00:00",1.25295,1.32255,1.20367,0.90857,0.67291,0.33125,0.85871,0.91378,1.09307
"2007-11-14 15:00:00",1.25545,1.32938,1.2135,0.90935,0.6683,0.32198,0.85348,0.90752,1.08889
"2007-11-15 15:00:00",1.27445,1.31595,1.16629,0.83967,0.59022,0.25799,0.84328,0.90752,1.09412
"2007-11-16 15:00:00",1.26931,1.32012,1.18044,0.86302,0.62342,0.28687,0.85035,0.9096,1.09307
"2007-11-19 15:00:00",1.27998,1.31112,1.15442,0.82762,0.58291,0.25898,0.84261,0.90779,1.09307
"2007-11-20 15:00:00",1.27393,1.32011,1.18054,0.87122,0.64038,0.31873,0.86513,0.91795,1.09516
"2007-11-21 15:00:00",1.27636,1.28828,1.12033,0.7945,0.56042,0.26201,0.84512,0.91482,1.09098
"2007-11-23 15:00:00",1.28891,1.27834,1.08381,0.73726,0.49021,0.2248,0.84014,0.91169,1.08994
"2007-11-26 15:00:00",1.29993,1.21621,0.96195,0.54895,0.28556,0.12131,0.83227,0.91899,1.09516
"2007-11-27 15:00:00",1.29873,1.23483,0.99521,0.61503,0.3649,0.18017,0.8493,0.92317,1.09725
"2007-11-28 15:00:00",1.28122,1.21018,0.96598,0.56814,0.31394,0.14194,0.83177,0.91378,1.08784
"2007-11-29 15:00:00",1.27975,1.17244,0.90701,0.46175,0.22389,0.09643,0.82703,0.91795,1.08784
