Date,fncl_cc
2010-07-19 15:00:00,95.235924460171
2010-07-20 15:00:00,95.164654077199
2010-07-21 15:00:00,95.2755796311424
2010-07-22 15:00:00,95.3919921247519
2010-07-23 15:00:00,95.4949528495749
2010-07-26 15:00:00,95.5392460381073
2010-07-27 15:00:00,95.6458402139214
2010-07-28 15:00:00,95.5656046703765
2010-07-29 15:00:00,95.6317356891163
2010-07-30 15:00:00,95.5767577235657
2010-08-02 15:00:00,95.3189518825326
2010-08-03 15:00:00,95.3016392728554
2010-08-04 15:00:00,95.296153504462
2010-08-05 15:00:00,95.2610652796905
2010-08-06 15:00:00,95.3058861292983
2010-08-09 15:00:00,95.3571988534826
2010-08-10 15:00:00,95.3256994741758
2010-08-11 15:00:00,95.372649290873
2010-08-12 15:00:00,95.1779073801846
2010-08-13 15:00:00,95.2190114043231
2010-08-16 15:00:00,95.1445508222519
2010-08-17 15:00:00,95.0073540056354
2010-08-18 15:00:00,94.8385505015254
2010-08-19 15:00:00,95.1564345208727
2010-08-20 15:00:00,94.8165523777332
2010-08-23 15:00:00,94.7132582171931
2010-08-24 15:00:00,94.6713851316892
2010-08-25 15:00:00,94.8271975209374
2010-08-26 15:00:00,94.9223113486857
2010-08-27 15:00:00,94.8383230505999
2010-08-30 15:00:00,94.9257041584973
2010-08-31 15:00:00,95.2155562036225
2010-09-01 15:00:00,95.1304349765522
2010-09-02 15:00:00,95.0090181364043
2010-09-03 15:00:00,94.7196492124703
2010-09-07 15:00:00,94.8519892699084
2010-09-08 15:00:00,94.8499662648734
2010-09-09 15:00:00,94.6521878151356
2010-09-10 15:00:00,94.6380017571173
2010-09-13 15:00:00,94.8778083901254
2010-09-14 15:00:00,94.9228563789753
2010-09-15 15:00:00,94.729536127406
2010-09-16 15:00:00,94.7349098844084
2010-09-17 15:00:00,94.4902474106358
2010-09-20 15:00:00,94.7214784756734
2010-09-21 15:00:00,94.928883176544
2010-09-22 15:00:00,95.0464465563936
2010-09-23 15:00:00,94.8876088676438
2010-09-24 15:00:00,94.6681440799627
2010-09-27 15:00:00,94.8570298028006
2010-09-28 15:00:00,94.8088974299385
2010-09-29 15:00:00,94.6618102849835
2010-09-30 15:00:00,94.7465513568993
2010-10-01 15:00:00,94.8263615734063
2010-10-04 15:00:00,94.9402748964132
2010-10-05 15:00:00,94.9517772372465
2010-10-06 15:00:00,95.1269893222705
2010-10-07 15:00:00,95.2821558528851
2010-10-08 15:00:00,95.1794549644232
2010-10-12 15:00:00,95.059251997149
2010-10-13 15:00:00,95.2256307801357
2010-10-14 15:00:00,95.3443330949018
2010-10-15 15:00:00,95.0481912259988
2010-10-18 15:00:00,95.203763710692
2010-10-19 15:00:00,95.2959798247178
2010-10-20 15:00:00,95.2991323103664
2010-10-21 15:00:00,95.3171594526256
2010-10-22 15:00:00,95.2789171250775
2010-10-25 15:00:00,94.9927755668347
2010-10-26 15:00:00,94.9404049643272
