Date,fncl_cc
2010-07-15 15:00:00,0.129832665141165
2010-07-16 15:00:00,0.12735268567415
2010-07-19 15:00:00,0.131377863178465
2010-07-20 15:00:00,0.129267486890498
2010-07-21 15:00:00,0.128495654118016
2010-07-22 15:00:00,0.127974597052113
2010-07-23 15:00:00,0.126951313909549
2010-07-26 15:00:00,0.124408320929502
2010-07-27 15:00:00,0.123659202887994
2010-07-28 15:00:00,0.122031850441724
2010-07-29 15:00:00,0.120069878401865
2010-07-30 15:00:00,0.117907726412315
2010-08-02 15:00:00,0.127576762736341
2010-08-03 15:00:00,0.124717180695982
2010-08-04 15:00:00,0.121874211823113
2010-08-05 15:00:00,0.119323801122214
2010-08-06 15:00:00,0.116986818506099
2010-08-09 15:00:00,0.114833721367127
2010-08-10 15:00:00,0.112410391959172
2010-08-11 15:00:00,0.110295114898133
2010-08-12 15:00:00,0.115448107528435
2010-08-13 15:00:00,0.113148925715155
2010-08-16 15:00:00,0.111691119405781
2010-08-17 15:00:00,0.112967138483505
2010-08-18 15:00:00,0.116069176005304
2010-08-19 15:00:00,0.132011152894576
2010-08-20 15:00:00,0.147839993667851
2010-08-23 15:00:00,0.146121448282354
2010-08-24 15:00:00,0.143061028502017
2010-08-25 15:00:00,0.143661262888957
2010-08-26 15:00:00,0.141827663099148
2010-08-27 15:00:00,0.139732851790182
2010-08-30 15:00:00,0.137798204038993
2010-08-31 15:00:00,0.148070283024675
2010-09-01 15:00:00,0.145814677744289
2010-09-02 15:00:00,0.144801565325568
2010-09-03 15:00:00,0.154278789812537
2010-09-07 15:00:00,0.153355751586234
2010-09-08 15:00:00,0.149853718025062
2010-09-09 15:00:00,0.152343308812383
2010-09-10 15:00:00,0.148894303805536
2010-09-13 15:00:00,0.154160007457268
2010-09-14 15:00:00,0.150942855435272
2010-09-15 15:00:00,0.153109634824489
2010-09-16 15:00:00,0.149616963960398
2010-09-17 15:00:00,0.155169339029909
2010-09-20 15:00:00,0.159388650021013
2010-09-21 15:00:00,0.161864356764727
2010-09-22 15:00:00,0.160128254037672
2010-09-23 15:00:00,0.160070198510395
2010-09-24 15:00:00,0.163219005245576
2010-09-27 15:00:00,0.164464454900371
2010-09-28 15:00:00,0.161033248361590
2010-09-29 15:00:00,0.160429604152059
2010-09-30 15:00:00,0.157796296554426
2010-10-01 15:00:00,0.155122165089430
2010-10-04 15:00:00,0.153499938693801
2010-10-05 15:00:00,0.150013910155311
2010-10-06 15:00:00,0.15124235808643
2010-10-07 15:00:00,0.151421759980754
2010-10-08 15:00:00,0.149564166232378
2010-10-12 15:00:00,0.148363588266981
2010-10-13 15:00:00,0.149224022804562
2010-10-14 15:00:00,0.147981495673114
2010-10-15 15:00:00,0.157702290772289
2010-10-18 15:00:00,0.157606732651878
2010-10-19 15:00:00,0.155248740527623
2010-10-20 15:00:00,0.151704333566117
2010-10-21 15:00:00,0.148288892788708
2010-10-22 15:00:00,0.145129679611293
2010-10-25 15:00:00,0.154301338935538
2010-10-26 15:00:00,0.151187255899301
2010-10-27 15:00:00,0.147942003574656
2010-10-28 15:00:00,0.145475754612628
2010-10-29 15:00:00,0.142477954500664
2010-11-01 15:00:00,0.145050460086685
2010-11-02 15:00:00,0.150387482734287
2010-11-03 15:00:00,0.154493940537477
2010-11-04 15:00:00,0.153167164872584
2010-11-05 15:00:00,0.152130576023108
2010-11-08 15:00:00,0.148853795879980
2010-11-09 15:00:00,0.145455627483466
2010-11-10 15:00:00,0.142142156489686
2010-11-12 15:00:00,0.158229642976767
2010-11-15 15:00:00,0.161787195092502
2010-11-16 15:00:00,0.158691858478983
2010-11-17 15:00:00,0.155870713212255
2010-11-18 15:00:00,0.154092954023017
2010-11-19 15:00:00,0.154475527037328
2010-11-22 15:00:00,0.151797586091823
2010-11-23 15:00:00,0.150724873328105
2010-11-24 15:00:00,0.153829667708780
2010-11-26 15:00:00,0.151029908079890
2010-11-29 15:00:00,0.151588067360779
2010-11-30 15:00:00,0.156870396477496
2010-12-01 15:00:00,0.166535739556381
2010-12-02 15:00:00,0.162783588829775
2010-12-03 15:00:00,0.159100194125089
2010-12-06 15:00:00,0.163826194548364
2010-12-07 15:00:00,0.193501785126331
2010-12-08 15:00:00,0.189342162884904
2010-12-09 15:00:00,0.185024882480036
2010-12-10 15:00:00,0.180815940121690
2010-12-13 15:00:00,0.176694759072035
2010-12-14 15:00:00,0.183807981063325
2010-12-15 15:00:00,0.187923304188541
2010-12-16 15:00:00,0.183781964282702
2010-12-17 15:00:00,0.196352217251592
2010-12-20 15:00:00,0.195073590697579
2010-12-21 15:00:00,0.191349357410848
2010-12-22 15:00:00,0.189987389856825
2010-12-23 15:00:00,0.186499617203254
2010-12-28 15:00:00,0.197006044906708
2010-12-29 15:00:00,0.199069050391591
2010-12-30 15:00:00,0.194782085127376
