,1,2,3,4,5,6,7,8,9,10,11,12
329,-2044,1560.259093,6188.880205,-13185.21119,-15008.42036,12870.68776,0,0,0,0,0,0
330,12870.68776,13626.30384,0,0,0,0,0,0,0,0,0,0
331,13626.30384,4138.826874,-4545.183017,-1985.873169,-2970.245932,10005.79692,0,0,0,0,0,0
332,10005.79692,2820.608698,10778.71878,0,0,0,0,0,0,0,0,0
333,10778.71878,9520.838928,0,0,0,0,0,0,0,0,0,0
334,9520.838928,-12185.89357,-17811.77914,0,0,0,0,0,0,0,0,0
335,-2336,9096.386879,-6434.278673,-11545.45224,6843.394428,-11058.98882,4591.559557,-6997.876055,-23708.88631,0,0,0
336,-2920,-13726.55877,19177.85948,-3527.271709,-22997.97733,-4595.193408,-1955.7839,6709.830308,-16718.45436,0,0,0
337,-3942,8712.658252,-37729.98283,-17370.34234,0,0,0,0,0,0,0,0
338,-3358,30175.41978,6219.324159,12823.97455,9638.907784,0,0,0,0,0,0,0
339,-2920,-6023.811671,21438.03074,21031.0624,0,0,0,0,0,0,0,0
340,-2774,-3041.682213,15703.23315,0,0,0,0,0,0,0,0,0
341,15703.23315,16005.1642,15224.28099,10776.89497,0,0,0,0,0,0,0,0
342,10776.89497,8946.855957,0,0,0,0,0,0,0,0,0,0
343,8946.855957,14910.94115,0,0,0,0,0,0,0,0,0,0
344,14910.94115,-5319.28179,12633.16116,0,0,0,0,0,0,0,0,0
345,12633.16116,-6159.068233,-649.2387179,12747.12577,0,0,0,0,0,0,0,0
346,12747.12577,-18632.66741,3505.602507,-31713.70638,0,0,0,0,0,0,0,0
347,-2482,21850.52002,0,0,0,0,0,0,0,0,0,0
348,21850.52002,8219.547163,13897.14862,-9009.661664,13042.58018,0,0,0,0,0,0,0
349,13042.58018,-11070.66497,18053.82209,0,0,0,0,0,0,0,0,0
350,18053.82209,-46132.87157,0,0,0,0,0,0,0,0,0,0
351,-3358,-33395.81125,0,0,0,0,0,0,0,0,0,0
352,-3358,-8808.492764,14021.27764,-19036.34107,-15917.15835,-12200.70831,0,0,0,0,0,0
353,-3796,19106.80395,-5148.676318,26312.13702,0,0,0,0,0,0,0,0
354,26312.13702,26800.34192,-10094.88312,-13958.12771,15242.51324,0,0,0,0,0,0,0
355,15242.51324,9079.049601,-24312.25683,5526.5868,1721.002504,-46790.58426,0,0,0,0,0,0
356,-3066,-27577.7811,0,0,0,0,0,0,0,0,0,0
357,-2920,-6859.087484,10351.73364,8795.39971,14849.85087,0,0,0,0,0,0,0
358,14849.85087,-17807.94279,15639.08456,0,0,0,0,0,0,0,0,0
359,15639.08456,-4795.52646,12754.35051,-6814.782402,1579.012571,22284.76245,-6261.022376,-9808.821664,-30440.25965,12819.94337,-5916.083596,0
