Date,fncl_-3_45d_performance:TBAPerformance,fncl_-2.5_45d_performance:TBAPerformance,fncl_-2_45d_performance:TBAPerformance,fncl_-1.5_45d_performance:TBAPerformance,fncl_-1_45d_performance:TBAPerformance,fncl_-0.5_45d_performance:TBAPerformance,fncl_0_45d_performance:TBAPerformance,fncl_0.5_45d_performance:TBAPerformance,fncl_1_45d_performance:TBAPerformance,fncl_1.5_45d_performance:TBAPerformance,fncl_2_45d_performance:TBAPerformance,fncl_2.5_45d_performance:TBAPerformance,fncl_3_45d_performance:TBAPerformance
2007-02-15 15:00:00,NA,NA,NA,NA,-0.0324314956988539,-0.0338403973749951,-0.0322896746920673,-0.0304842463559738,-0.02576531199084,NA,NA,NA,NA
2007-02-16 15:00:00,NA,NA,NA,NA,-0.0721507622623228,-0.0497548064888516,-0.0251096322020773,-0.00239336454896120,0.000826802660352414,NA,NA,NA,NA
2007-02-20 15:00:00,NA,NA,NA,NA,-0.0401425641019087,-0.0419481203086284,-0.0265149701059972,-0.0199908607575367,-0.0138801913212663,NA,NA,NA,NA
2007-02-21 15:00:00,NA,NA,NA,NA,0.103076053950925,0.0771644002233043,0.0567669691333053,0.0382929236049013,0.0304635348247417,NA,NA,NA,NA
2007-02-22 15:00:00,NA,NA,NA,NA,0.0222708617671965,0.0156276237898925,0.00369367042315817,0.00279406849379142,0.0104850480262921,NA,NA,NA,NA
2007-02-23 15:00:00,NA,NA,NA,NA,-0.0271182689080776,-0.0247718822412214,-0.0273688768860849,-0.0395551006697679,-0.0262327733252223,NA,NA,NA,NA
2007-02-26 15:00:00,NA,NA,NA,NA,-0.0690077327508888,-0.0702195205568125,-0.0657559354740551,-0.0510721501848453,-0.0509184463909379,NA,NA,NA,NA
2007-02-27 15:00:00,NA,NA,NA,NA,-0.198376275508578,-0.203409236593240,-0.180908854682786,-0.147497274666582,-0.141899088983353,NA,NA,NA,NA
2007-02-28 15:00:00,NA,NA,NA,NA,0.00338958179326620,0.0187706765896881,0.0314528950485862,0.0471786263538495,0.0703265765031501,NA,NA,NA,NA
2007-03-01 15:00:00,NA,NA,NA,NA,-0.0320026261887907,-0.0223977882271958,-0.0116540819354810,0.00226872221221200,0.00348585128215993,NA,NA,NA,NA
2007-03-02 15:00:00,NA,NA,NA,NA,-0.0493416121849334,-0.0608234063365046,-0.0399923969612612,-0.0193872405899392,-0.00175986393689294,NA,NA,NA,NA
2007-03-05 15:00:00,NA,NA,NA,NA,-0.0438448438924219,-0.0359425448275080,-0.0235528012029741,-0.0114144369514034,0.0104732536970768,NA,NA,NA,NA
2007-03-06 15:00:00,NA,NA,NA,NA,0.0577845621595036,0.0560793963996489,0.0554440579603466,0.0507564818849939,0.0332819011199826,NA,NA,NA,NA
2007-03-07 15:00:00,NA,NA,NA,NA,0.00105949483627810,-0.00402981288814159,-0.017501264058406,-0.0176798257087256,0.0114785267404775,NA,NA,NA,NA
2007-03-08 15:00:00,NA,NA,NA,NA,0.0767568143668875,0.0649814557497873,0.052670687561284,0.0198310479681719,-0.00729512362512721,NA,NA,NA,NA
2007-03-09 15:00:00,NA,NA,NA,NA,0.117523028372267,0.0915780200221743,0.0669912076574442,0.0458606197795585,0.0814464456215422,NA,NA,NA,NA
2007-03-12 15:00:00,NA,NA,NA,NA,-0.0197545555279702,-0.0330206644447628,-0.0260536680115470,-0.0190102114089271,-0.00348388560989324,NA,NA,NA,NA
2007-03-13 15:00:00,NA,NA,NA,NA,-0.0729717770076827,-0.0844104635452234,-0.0741722067003298,-0.0512607268205013,-0.0540613515083026,NA,NA,NA,NA
2007-03-14 15:00:00,NA,NA,NA,NA,-0.0252113535308452,-0.0222331130309657,-0.0127011549116208,0.00424086333996928,0.00443890642512329,NA,NA,NA,NA
2007-03-15 15:00:00,NA,NA,NA,NA,-0.000893572934742757,-0.000531618830842936,0.00794680479616362,0.0151794543884305,0.0128887834961808,NA,NA,NA,NA
2007-03-16 15:00:00,NA,NA,NA,NA,-0.00430300019041147,0.00970832112837612,0.0152551512641852,0.0150839980088160,0.0289013232144606,NA,NA,NA,NA
2007-03-19 15:00:00,NA,NA,NA,NA,0.0451452088705886,0.0485139864418425,0.0447205628423657,0.0289877678443887,0.0219357631970103,NA,NA,NA,NA
2007-03-20 15:00:00,NA,NA,NA,NA,0.00773833308004863,0.00748747492394648,0.010498420863989,0.00865607576420066,0.00293022237099287,NA,NA,NA,NA
2007-03-21 15:00:00,NA,NA,NA,NA,-0.0921773752043051,-0.0941947393265253,-0.0708799343084648,-0.030929529230043,-0.0229176217126109,NA,NA,NA,NA
2007-03-22 15:00:00,NA,NA,NA,NA,0.0905254316723447,0.0747709778463033,0.0348846804568689,0.0127448845787255,0.0400579486364629,NA,NA,NA,NA
2007-03-23 15:00:00,NA,NA,NA,NA,0.0145488044172125,0.0151604105380324,0.00310153469366697,-0.0139795179321022,-0.0119453027333819,NA,NA,NA,NA
2007-03-26 15:00:00,NA,NA,NA,NA,-0.00719753601257178,-0.0307539808830346,-0.0361032515621466,-0.0349779130327405,-0.0281176484100021,NA,NA,NA,NA
2007-03-27 15:00:00,NA,NA,NA,NA,-0.0808658653432965,-0.0624358126796138,-0.0552610291730222,-0.0275474904055928,-0.00400768014555331,NA,NA,NA,NA
2007-03-28 15:00:00,NA,NA,NA,NA,-0.00115009001821468,-0.0188649082800657,-0.0166298309674329,-0.00988040799657684,0.00295574709259462,NA,NA,NA,NA
2007-03-29 15:00:00,NA,NA,NA,NA,0.0123290907591247,0.0199907572164511,0.0135259017247014,0.00828745006907291,0.0157762084367321,NA,NA,NA,NA
2007-03-30 15:00:00,NA,NA,NA,NA,-0.0356853134855643,-0.0346505672816562,-0.0250494835673658,-0.0148094974745264,0.00355366301173279,NA,NA,NA,NA
2007-04-02 15:00:00,NA,NA,NA,NA,0.0682558911731465,0.054756118630035,0.0452697063245847,0.0342343366356333,0.0238734550786785,NA,NA,NA,NA
2007-04-03 15:00:00,NA,NA,NA,NA,0.121920694099334,0.127605625045580,0.075323862946348,0.0560624426141098,0.0386187442054287,NA,NA,NA,NA
2007-04-04 15:00:00,NA,NA,NA,NA,0.0465832205304763,0.034539143492016,-0.0213518516830389,-0.0170943376596370,-0.0156188218219895,NA,NA,NA,NA
2007-04-05 15:00:00,NA,NA,NA,NA,0.0322291209424987,0.0243502915593834,0.0219524704744112,0.00658621924533394,-0.000315852078998861,NA,NA,NA,NA
2007-04-06 15:00:00,NA,NA,NA,NA,0.0559248921630972,0.0611901464792112,0.0589814002542948,0.0676608024057584,0.0782954822196861,NA,NA,NA,NA
2007-04-09 15:00:00,NA,NA,NA,NA,-0.0871609178627337,-0.0633622375671113,-0.0380163427893280,-0.0463953397512405,-0.0991409320331918,NA,NA,NA,NA
2007-04-10 15:00:00,NA,NA,NA,NA,-0.00761931938827098,-0.0150497473572581,-0.00690050642379564,-0.00916368483260952,0.00165721189595048,NA,NA,NA,NA
2007-04-11 15:00:00,NA,NA,NA,NA,-0.00421259843253413,-0.00464256175601409,0.00589449985146524,0.0048717405994062,0.00899705086910062,NA,NA,NA,NA
2007-04-12 15:00:00,NA,NA,NA,NA,-0.0434663220664295,-0.0330203546238143,-0.0192192926557112,-0.0102585738608056,-0.0105124117523689,NA,NA,NA,NA
2007-04-13 15:00:00,NA,NA,NA,NA,0.0195258528181964,0.0172779410544011,0.0119544221984497,0.0169344496844854,0.0191138024074593,NA,NA,NA,NA
2007-04-16 15:00:00,NA,NA,NA,NA,-0.0616258819395025,-0.0476167117564648,-0.0314633356094393,-0.0186075846735813,-0.0167458440238973,NA,NA,NA,NA
2007-04-17 15:00:00,NA,NA,NA,NA,-0.0184402887182923,-0.0310639979310622,-0.054713255781914,-0.0443326061659141,-0.0309234605726789,NA,NA,NA,NA
2007-04-18 15:00:00,NA,NA,NA,NA,0.0221058122970225,0.00110455145175778,-0.027354838099124,-0.0155821845616809,-0.00197654708903197,NA,NA,NA,NA
2007-04-19 15:00:00,NA,NA,NA,NA,-0.0179520944469602,-0.00982877121827324,0.0238137681734081,0.0280141304946870,0.0256460333011728,NA,NA,NA,NA
2007-04-20 15:00:00,NA,NA,NA,NA,-0.00331923228156335,-0.0249619880123660,-0.0183951185514246,0.00565110299320358,0.0326954455364094,NA,NA,NA,NA
2007-04-23 15:00:00,NA,NA,NA,NA,-0.0416163532312666,-0.0380822140341948,-0.0216917680789151,-0.00476570476611335,0.0103080004707370,NA,NA,NA,NA
2007-04-24 15:00:00,NA,NA,NA,NA,-0.0649352682981557,-0.0578843685913886,-0.0189208736310234,0.00162176586591701,-0.000694944566874557,NA,NA,NA,NA
2007-04-25 15:00:00,NA,NA,NA,NA,0.0484150260811043,0.0421460650504255,0.0228059842365942,0.00900908466230351,0.0199434624287387,NA,NA,NA,NA
2007-04-26 15:00:00,NA,NA,NA,NA,0.0179898815861713,0.0290177768451221,0.0286844660815007,0.0356126386059216,0.0644538817391602,NA,NA,NA,NA
2007-04-27 15:00:00,NA,NA,NA,NA,-0.0116302628871115,-0.0134746193390472,-0.0136200923327127,-0.0122009119242026,-0.0155193206855045,NA,NA,NA,NA
2007-04-30 15:00:00,NA,NA,NA,NA,-0.0751201451777747,-0.0816914122241503,-0.062667980190135,-0.0607047277902476,-0.0688126524824696,NA,NA,NA,NA
2007-05-01 15:00:00,NA,NA,NA,NA,0.0364824304998306,0.0382145039368987,0.0407170779374874,0.0377317172766373,0.0480325789030932,NA,NA,NA,NA
2007-05-02 15:00:00,NA,NA,NA,NA,0.0318568143561279,0.0376805177534318,0.0248443235061164,-0.00378208706457263,-0.0196678156597552,NA,NA,NA,NA
2007-05-03 15:00:00,NA,NA,NA,NA,0.00924133598395129,0.00968041685035243,0.00149038383525235,-0.00238751980026315,-0.00412264969344076,NA,NA,NA,NA
2007-05-04 15:00:00,NA,NA,NA,NA,0.0489998151982658,0.0289101029666412,0.0221276951850553,0.0214242840232295,0.0277293278410729,NA,NA,NA,NA
2007-05-07 15:00:00,NA,NA,NA,NA,0.0485359498945083,0.0456372688035302,0.0367968053784288,0.0337631901446940,0.00615687655160995,NA,NA,NA,NA
2007-05-08 15:00:00,NA,NA,NA,NA,-0.064867680748633,-0.0446031905097833,-0.0200619549995635,-0.00183894323990220,0.00149577581690934,NA,NA,NA,NA
2007-05-09 15:00:00,NA,NA,NA,NA,-0.0224968720824097,-0.00199353262971085,0.0133198468568217,0.0176951226424809,-0.0033668129582178,NA,NA,NA,NA
2007-05-10 15:00:00,NA,NA,NA,NA,-0.10950483280337,-0.0731718639757813,-0.0591703382456416,-0.0408904607624148,-0.0232151020246350,NA,NA,NA,NA
2007-05-11 15:00:00,NA,NA,NA,NA,-0.0216079779006640,-0.0151692347252873,0.00573422688337629,0.0231940722298686,0.0334231339726136,NA,NA,NA,NA
2007-05-14 15:00:00,NA,NA,NA,NA,-0.0263373145246801,-0.0222255931468584,-0.0138607124197780,0.00149446345517516,0.0183895251168834,NA,NA,NA,NA
2007-05-15 15:00:00,NA,NA,NA,NA,0.0121116607062735,0.0156213552168108,0.00680895209028147,0.00306817062263179,0.00656954369326066,NA,NA,NA,NA
2007-05-16 15:00:00,NA,NA,NA,NA,0.0124375084682029,0.00750991611430862,0.00115818961155798,-0.0132451774121465,-0.0197362853772741,NA,NA,NA,NA
2007-05-17 15:00:00,NA,NA,NA,NA,0.0308591252963631,0.0326702852064221,0.0234643530831687,0.0307365231046621,0.0304144828441566,NA,NA,NA,NA
2007-05-18 15:00:00,NA,NA,NA,NA,0.093912232113318,0.0784418258136211,0.0553544865494233,0.0444965400823769,0.030680966960178,NA,NA,NA,NA
2007-05-21 15:00:00,NA,NA,NA,NA,-0.0307595425229838,-0.0406050438115618,-0.0476456253862593,-0.0552159535136722,-0.0180358889240613,NA,NA,NA,NA
2007-05-22 15:00:00,NA,NA,NA,NA,-0.00148690397490051,0.00203864682539291,0.00997325691191384,0.0223807805242539,0.0286127073960787,NA,NA,NA,NA
2007-05-23 15:00:00,NA,NA,NA,NA,0.000288301497087293,-0.00234493560734887,0.000972310647869302,0.00142194932789498,0.0115950475047009,NA,NA,NA,NA
2007-05-24 15:00:00,NA,NA,NA,NA,0.00823497207700378,-0.0283727537210025,-0.0417545960126641,-0.0208514255445062,-0.0140774983525872,NA,NA,NA,NA
2007-05-25 15:00:00,NA,NA,NA,NA,0.00816523586447273,-0.00228149664216819,-0.0097748798762843,-0.00931183191666307,-0.00691556928620939,NA,NA,NA,NA
2007-05-29 15:00:00,NA,NA,NA,NA,-0.00717349640401863,-0.00134047133050691,0.0068960090538216,0.0201491710348095,0.0159124578000143,NA,NA,NA,NA
2007-05-30 15:00:00,NA,NA,NA,NA,0.0306097896979198,0.0259655497469689,0.0195758622751232,0.0112929341862464,0.00906666818055402,NA,NA,NA,NA
2007-05-31 15:00:00,NA,NA,NA,NA,0.0466751229213753,0.0395758385208579,0.0296066057060073,0.0269771148537447,0.0260361877973882,NA,NA,NA,NA
