Date,fncl_4.5_45d_performance:TBAPerformance,fncl_5.0_45d_performance:TBAPerformance,fncl_5.5_45d_performance:TBAPerformance,fncl_6.0_45d_performance:TBAPerformance,fncl_6.5_45d_performance:TBAPerformance,fncl_7.0_45d_performance:TBAPerformance
2007-03-01 15:00:00,-0.0347910322332493,-0.0246721433691068,-0.0164187015992738,0.000871698754592107,0.00594137830730616,-0.00296952084948362
2007-03-02 15:00:00,-0.0442383596144631,-0.0657904131683077,-0.0448137525458711,-0.0244522061934702,-0.00306184613813344,0.00243668440484966
2007-03-05 15:00:00,-0.0454378206972122,-0.0391502805468935,-0.0264892254288292,-0.0148990471142974,-0.00114515801715579,0.0447131557489306
2007-03-06 15:00:00,0.0582576555613874,0.0561278511157101,0.0559097143391873,0.0538133903958308,0.0400515892155878,0.00957534130247297
2007-03-07 15:00:00,0.00153253289497871,-0.00153684197557680,-0.0177128390889406,-0.0163400043454874,-0.0250336262385187,0.211880682794996
2007-03-08 15:00:00,0.0784653520645972,0.0661646831367287,0.0576460017095275,0.0218260767340797,0.00746280667928189,-0.0987873597516053
2007-03-09 15:00:00,0.125418385405830,0.0975928790661443,0.0763947878653501,0.0432538697816566,0.0524408056332276,0.154665013601344
2007-03-12 15:00:00,-0.0154032549303585,-0.0345820853303605,-0.0276999530399973,-0.0204437728147005,-0.0141251950808599,0.0327775331952847
2007-03-13 15:00:00,-0.0712770586060354,-0.0853576445598248,-0.07748798097623,-0.0499388349648374,-0.0609217875764316,-0.00392178117780662
2007-03-14 15:00:00,-0.0255412111625390,-0.0235872385268954,-0.0155658259232605,0.00140358217599312,0.0182107414512487,-0.063369268219791
2007-03-15 15:00:00,-0.000570378154483089,-0.00223126717870339,0.00650317860574758,0.0139219336141440,0.0203842980436173,-0.0181349436122001
2007-03-16 15:00:00,-0.00765048748404912,0.00783817466875002,0.0164912520813084,0.0107718732565974,0.0307238663753699,0.022291047128566
2007-03-19 15:00:00,0.0441286063897048,0.048395415860883,0.0488930716185212,0.0313805234008564,0.0213378250378983,0.0238474472830260
2007-03-20 15:00:00,0.0079620537952837,0.00674650951759458,0.0107724051916286,0.00928376306347847,0.00587334260235306,-0.0101175456442809
2007-03-21 15:00:00,-0.0917307680744649,-0.0962740050720292,-0.0751220878016517,-0.0319675848574461,-0.0214076711954431,-0.0367680687254646
2007-03-22 15:00:00,0.0924427022324796,0.0837520112611482,0.0430423755766959,0.00606480506637311,0.0363445725195859,0.0531767322382585
2007-03-23 15:00:00,0.0133954931666125,0.0174613723403680,0.00934957019948365,-0.0126772308282253,-0.0172683089185054,0.00149739719821353
2007-03-26 15:00:00,0.000277509655884883,-0.0286194704308219,-0.036871046242959,-0.0339029108513933,-0.0380586468837015,0.000371196581828107
2007-03-27 15:00:00,-0.089181504121724,-0.0626903649789755,-0.061879437453,-0.0407951672820479,0.00140797078147322,-0.0158446740338112
2007-03-28 15:00:00,0.0081576896105586,-0.0195145258574442,-0.0175831997743202,-0.0147488151953061,-0.000274942976334394,0.00932996337763385
2007-03-29 15:00:00,0.0074308515903229,0.0208262210946288,0.0185414516152264,0.00482526877164773,0.0142934054166072,0.0183484737120030
2007-03-30 15:00:00,-0.0334072100379609,-0.0390876393282643,-0.0280238423601090,-0.0206073069854999,-0.00615052408550492,0.0180467741907095
2007-04-02 15:00:00,0.0735590415445502,0.0593967488590836,0.0470037448999269,0.0423729198031487,0.0206384810655846,0.0292776192371817
2007-04-03 15:00:00,0.100595212722649,0.156043382941797,0.0821026538849493,0.06447718756115,0.0425980936296856,0.032251427107124
2007-04-04 15:00:00,0.0340307714134002,0.0674508621285435,-0.0201744779278223,-0.023309160039494,-0.00676259404459406,-0.0303417325022747
2007-04-05 15:00:00,0.0397551899906454,0.0210981048231699,0.0291602584560830,0.0112921903606579,-0.000373887020853739,-0.000230018708465271
2007-04-06 15:00:00,0.0541037032702866,0.0574779137106232,0.0643557585152871,0.0543984082228837,0.0789703288470276,0.0777200057506204
2007-04-09 15:00:00,-0.0763691312838549,-0.0965037070519481,-0.0346706246859215,-0.0409128362196041,-0.051141715557583,-0.140695363961707
2007-04-10 15:00:00,0.00471436153412146,-0.0200675455564478,-0.00998534790969496,-0.00378701542698132,-0.0145902883919137,0.0180556058161022
2007-04-11 15:00:00,0.00653233587308799,-0.0141361224843998,0.00412525157316460,0.00752849568094666,0.00241808456003998,0.0150730796792737
2007-04-12 15:00:00,-0.0442862260222609,-0.042738719952002,-0.0243960479458472,-0.0146253178758757,-0.00638342219708811,-0.0141765744991202
2007-04-13 15:00:00,0.0139789420160555,0.0237302796841942,0.0123872213635151,0.0116263706933705,0.0209578477006332,0.0177160597991331
2007-04-16 15:00:00,-0.0719605749593927,-0.0525570351118334,-0.0432815045371729,-0.0210927166096431,-0.0164268444395640,-0.017025770903471
2007-04-17 15:00:00,-0.0293628884192596,-0.00494920780781677,-0.0633197571970172,-0.0440829104313471,-0.0446410185814809,-0.0139801787480689
2007-04-18 15:00:00,0.0228689807488656,0.0208972595622338,-0.0302391597014187,-0.0227872295298176,-0.00417228314412839,0.00150061815260216
2007-04-19 15:00:00,-0.0104519573448345,-0.0291939968144026,0.0191976282342755,0.0307328676249997,0.0239390346710316,0.0282046414546111
2007-04-20 15:00:00,0.0137333539493590,-0.0266769461477123,-0.0226129307564524,-0.0126177866387121,0.0306748437264859,0.0354631570304014
2007-04-23 15:00:00,-0.0386532230268168,-0.0462327114444446,-0.0253842854704111,-0.0159390735257236,0.0126416547096312,0.00667232361244073
2007-04-24 15:00:00,-0.0608220421469235,-0.0729227262331852,-0.0286814401212876,3.31326396238313e-05,0.00470672657623582,-0.0111844288422608
2007-04-25 15:00:00,0.0468837018820841,0.0508253485972932,0.0284847694405283,0.0138675087325818,0.00136186734719863,0.0491911142587038
2007-04-26 15:00:00,0.0114661432578737,0.0253755122385977,0.0331412440610755,0.0236388749801182,0.0491683318617423,0.081758902270741
2007-04-27 15:00:00,-0.0118868168629551,-0.0113801721455031,-0.0155163021863723,-0.0117716527324788,-0.0126193570067526,-0.0183462270496389
2007-04-30 15:00:00,-0.0649484555855105,-0.0899825546151595,-0.0695767726845645,-0.0525731673432868,-0.0725861934633142,-0.0632989263136416
2007-05-01 15:00:00,0.0374653500674833,0.0351469523268662,0.042382340608849,0.0384545103551095,0.0367496690891396,0.0633625003737237
2007-05-02 15:00:00,0.0250908120293379,0.0412340598574492,0.0327555361913191,0.0138798898598884,-0.0282604548894795,-0.0077589685045643
2007-05-03 15:00:00,0.00384408650870507,0.0151386124183494,0.00371654798619978,-0.000942022790881111,-0.00396693455374419,-0.00429279102710028
2007-05-04 15:00:00,0.06076165869479,0.0316707990924653,0.0248427008079775,0.0181276099789513,0.0262813557591146,0.0298626610669759
2007-05-07 15:00:00,0.0475751365785755,0.0500357855283836,0.0387711565101894,0.0337148308344751,0.0338386793323367,-0.0370545918283178
2007-05-08 15:00:00,-0.0712725160385852,-0.0548820287468927,-0.0285776571476718,-0.00678529223590363,0.00587281163234482,-0.00532837413752596
2007-05-09 15:00:00,-0.0275043687062429,-0.0165088509547658,0.0153640492788257,0.0108753664683816,0.0258502642478739,-0.0383049245018966
2007-05-10 15:00:00,-0.136080742583707,-0.0752726703461784,-0.0704658363907636,-0.0446207205379231,-0.0360855506126518,-0.00663680647036971
2007-05-11 15:00:00,-0.0176802410372583,-0.025929332815896,-0.00333081367283616,0.0157077202528887,0.0314306687835460,0.0356152740109207
2007-05-14 15:00:00,-0.0276569659019357,-0.0251273175935216,-0.0195649831281492,-0.00863042950522538,0.0107780436654801,0.0253685419667125
2007-05-15 15:00:00,0.00252913712501221,0.0196903628907684,0.0124032261836977,0.00238450826471709,0.00360887092578754,0.00891110403278342
2007-05-16 15:00:00,0.0162687449316906,0.00927766391022357,0.00605195122333011,-0.00287798151605993,-0.0217956095887950,-0.0180378403804948
2007-05-17 15:00:00,0.0242993313875525,0.034721317102086,0.0314627048020941,0.0187551855548058,0.0377907422386663,0.0260715829015078
2007-05-18 15:00:00,0.0978704012099205,0.092238630113892,0.0726082298506692,0.0480592198284203,0.0429901597836144,0.0254763662425622
2007-05-21 15:00:00,-0.0229786410137470,-0.0342768353513072,-0.0434656586396722,-0.0495351451344463,-0.0577839164351424,-6.81184878511543e-05
2007-05-22 15:00:00,-0.0132329583449542,0.00236208044456276,0.00193266306934209,0.0126080242515060,0.0255831483529707,0.0296054429298504
2007-05-23 15:00:00,-0.0197587125322416,0.00523605608683114,-0.00421598165913561,0.00225282040545018,0.00121688406573450,0.0141564566857956
2007-05-24 15:00:00,0.0257203041682964,0.00438603336911698,-0.0355837442241439,-0.0431129476976913,-0.0159511334674377,-0.0136650665680291
2007-05-25 15:00:00,0.0143601680137076,0.00693703881632858,-0.00410914830413779,-0.0108981584893272,-0.00899732942220406,-0.00650284294920041
2007-05-29 15:00:00,-0.00639324769445271,-0.00728103226866875,-0.000521728089845408,0.00791834048188036,0.0218348552567418,0.0150962178966313
2007-05-30 15:00:00,0.0291839809687728,0.0308118962939126,0.0252785862128134,0.0187675083217685,0.0102334226934738,0.0089012821942397
2007-05-31 15:00:00,0.0457292926595653,0.0467784125329563,0.0387892797669974,0.0286038096702586,0.0267994712716532,0.0259528332497846
